kernel,n_true,events,seed,fitter,n_events,n_hat,se_n,converged,loglik,ks_stat,ks_p,seconds,beta_hat
mixture,0.6,2000,27,grid_default_spline2min,2100,0.5856791835652038,0.0324614995390207,True,1291.011126167487,0.010549391155747934,0.9716528309201811,0.05637540000316221,
mixture,0.6,2000,28,exp_profile,2005,0.4526119264046172,0.017647877941913605,True,1151.630860304948,0.035483421599019224,0.012522181300918832,0.15875030000461265,21.969716164167252
mixture,0.6,2000,28,grid_decade_const,2005,0.6121638836803232,0.06487564015905306,True,1199.5342259378344,0.012264222474243636,0.9199547810531905,0.018181599996751174,
mixture,0.6,2000,28,grid_default_const,2005,0.6134519573141993,0.04409249611335938,True,1203.299187970008,0.013865706932340571,0.8302190025610212,0.03206739999586716,
mixture,0.6,2000,28,grid_default_spline2min,2005,0.5906386168044805,0.044954701913312536,True,1206.3071350919383,0.013401616153361773,0.8592688795611435,0.05418269999790937,
mixture,0.6,2000,29,exp_profile,1968,0.4424662044960799,0.017852823504348785,True,1016.096335204036,0.03675590055737164,0.009562714386062326,0.20441849999770056,21.435453107023157
mixture,0.6,2000,29,grid_decade_const,1968,0.5693346136135713,0.03124105095828806,True,1065.3732419538733,0.013084881083309519,0.8845174961648463,0.023069199989549816,
mixture,0.6,2000,29,grid_default_const,1968,0.5893936968495703,0.04627730089189442,True,1065.77395595265,0.011413162018923395,0.9571833752993082,0.030036399999517016,
mixture,0.6,2000,29,grid_default_spline2min,1968,0.5859272696849162,0.04604297471806517,True,1067.239120792236,0.012072228992410006,0.9332044537545746,0.06891360000008717,
mixture,0.6,2000,30,exp_profile,1970,0.4619584831779071,0.018184901998283126,True,1057.0401804377616,0.04293067884538743,0.0013614083039732367,0.15442580000672024,19.509027728199477
mixture,0.6,2000,30,grid_decade_const,1970,0.5553667199963891,0.03167188095184355,True,1099.334819024576,0.016259580288231823,0.6686549696586603,0.009822000007261522,
mixture,0.6,2000,30,grid_default_const,1970,0.5549229837485844,0.03389075195034519,True,1099.3501173152188,0.015984585171496923,0.6891889834660907,0.029007200006162748,
mixture,0.6,2000,30,grid_default_spline2min,1970,0.5478139097496105,0.03413687934233591,True,1101.718337843774,0.015935278641565742,0.6928603490416663,0.05056389998935629,
mixture,0.6,2000,31,exp_profile,1959,0.502564862547323,0.01916929592422799,True,1075.7737254404328,0.05095374324092694,7.35305133412379e-05,0.1494094999943627,13.984017281665606
mixture,0.6,2000,31,grid_decade_const,1959,0.6451184491105679,0.029645727411759693,True,1147.4251200490457,0.01558236733749091,0.7221806821612191,0.010121200000867248,
mixture,0.6,2000,31,grid_default_const,1959,0.6334415013182484,0.03063478768863838,True,1150.1302468048577,0.014593471397882751,0.7925807324471463,0.028281900013098493,
mixture,0.6,2000,31,grid_default_spline2min,1959,0.6229392573338426,0.03092343816768464,True,1153.4291732994825,0.01529842906931883,0.7428513003571326,0.06578900000022259,
mixture,0.6,2000,32,exp_profile,2087,0.42480236125240073,0.017395389307698964,True,1121.8187535117822,0.038966611020941955,0.003440650813829933,0.13174889999208972,20.869956315840597
mixture,0.6,2000,32,grid_decade_const,2087,0.6620462332133077,0.0704426207313684,True,1184.1823283070444,0.013126058613671221,0.8599569301392123,0.011325100000249222,
mixture,0.6,2000,32,grid_default_const,2087,0.6688474690915656,0.07633019945334335,True,1185.7252431583338,0.01323771452188316,0.8530417290844223,0.031401000000187196,
mixture,0.6,2000,32,grid_default_spline2min,2087,0.620425364744952,0.08312006962178022,True,1186.808827273724,0.01187584331637459,0.9266563419560685,0.05115749999822583,
mixture,0.6,2000,33,exp_profile,2233,0.48990316475682766,0.017734717213702886,True,1487.7677106301412,0.056182177132035965,1.44198438614933e-06,0.14097910000418779,18.208123313541158
mixture,0.6,2000,33,grid_decade_const,2233,0.6616579837207579,0.05725941867361007,True,1573.993290697475,0.009957215814486942,0.9781982910862502,0.02105650000157766,
mixture,0.6,2000,33,grid_default_const,2233,0.6629323558085372,0.05779898189551916,True,1574.2401022280092,0.009964227616258037,0.9780457698115482,0.038898600003449246,
mixture,0.6,2000,33,grid_default_spline2min,2233,0.6306673115063082,0.029883978377918254,True,1578.8010440259418,0.0095476356413495,0.9859009090398702,0.05237400000623893,
mixture,0.6,2000,34,exp_profile,1967,0.4877588881407204,0.018993475249319058,True,1031.0635453399732,0.042503032285028414,0.0015899441919485862,0.1526951999985613,15.15989507984926
mixture,0.6,2000,34,grid_decade_const,1967,0.6089431497043878,0.030816561681796726,True,1084.846470900559,0.010286707649943105,0.9840290824149016,0.022297299990896136,
mixture,0.6,2000,34,grid_default_const,1967,0.58914285995386,0.032111992947713136,True,1087.8462840364512,0.010334032884211086,0.9832382453168669,0.034918300007120706,
mixture,0.6,2000,34,grid_default_spline2min,1967,0.5842740602536824,0.032175144983963906,True,1089.0703764424777,0.010539984736736785,0.9794781457427064,0.07142150000436231,
mixture,0.6,2000,35,exp_profile,1883,0.47480052416395546,0.01899607399714912,True,923.3280658596987,0.048005972316337756,0.00032838417901857213,0.16263759999128524,16.161829178424156
mixture,0.6,2000,35,grid_decade_const,1883,0.661422221514044,0.0643700315970648,True,987.3304048557736,0.012000436092674649,0.9460692400774598,0.011850799986859784,
mixture,0.6,2000,35,grid_default_const,1883,0.6701576568813721,0.06514395965778026,True,987.8105651007411,0.01056545980896706,0.9831503168876968,0.034884900000179186,
mixture,0.6,2000,35,grid_default_spline2min,1883,0.5630480244676098,0.03325433807288923,True,991.6496144356197,0.012640390812189928,0.9204982794899355,0.07334670001000632,
mixture,0.6,2000,36,exp_profile,1995,0.47178823974981127,0.018567701746465833,True,1059.9915531952997,0.03876153971468821,0.004849678823611278,0.15753169999516103,16.135573561305833
mixture,0.6,2000,36,grid_decade_const,1995,0.5943919747315437,0.06333285256135855,True,1098.366765083903,0.00984475033977783,0.989363554910952,0.010049899996374734,
mixture,0.6,2000,36,grid_default_const,1995,0.6080739156654204,0.0639525326526308,True,1100.1531999573017,0.011080753620395845,0.9648387366986048,0.03066229999240022,
mixture,0.6,2000,36,grid_default_spline2min,1995,0.5522591781609835,0.03244590332942591,True,1103.2532176029767,0.010929602119834292,0.9689256585332013,0.07307020000007469,
mixture,0.6,2000,37,exp_profile,1904,0.4175765753138312,0.017689605254191672,True,910.7214470314298,0.044411840335040226,0.0010596265197417112,0.1944627000048058,22.403685151131494
mixture,0.6,2000,37,grid_decade_const,1904,0.5765606083210328,0.07467746099861618,True,958.7872780410323,0.010297239509755252,0.9864265123537826,0.011989699996775016,
mixture,0.6,2000,37,grid_default_const,1904,0.5878056888353743,0.04958987359628263,True,959.4926251604152,0.009086971600514082,0.9971679154154613,0.022785399996791966,
mixture,0.6,2000,37,grid_default_spline2min,1904,0.5802748928289906,0.05037150472956667,True,960.6176201139278,0.009136021435640851,0.9969430828071626,0.050030600003083237,
mixture,0.6,2000,38,exp_profile,1767,0.4300396821478982,0.01856262517562016,True,725.7918666786213,0.038122667552974,0.011454331563821385,0.1549486000003526,20.58924628056768
mixture,0.6,2000,38,grid_decade_const,1767,0.5942424187805916,0.07415516705126382,True,769.5437282006085,0.010453392374076387,0.9893858560625027,0.017429300001822412,
mixture,0.6,2000,38,grid_default_const,1767,0.5833499432048627,0.051573366197875024,True,771.5323624258367,0.009632510325151555,0.996187189929255,0.031147200003033504,
mixture,0.6,2000,38,grid_default_spline2min,1767,0.5469899386011648,0.05254773789812456,True,774.9306506559251,0.010099701103571557,0.9929507626855668,0.06870689999777824,
mixture,0.6,2000,39,exp_profile,2090,0.46914983257175874,0.017860743932733084,True,1240.7484560488592,0.037855539616474865,0.004875724223654295,0.13777060000575148,19.389336014037454
mixture,0.6,2000,39,grid_decade_const,2090,0.5917893525065322,0.030177688742959313,True,1297.249727894589,0.01312230938482739,0.8596119999481051,0.009548000001814216,
mixture,0.6,2000,39,grid_default_const,2090,0.5926331393148295,0.030340020036214783,True,1297.3080212424106,0.01336065027100608,0.8446615366995276,0.041976200009230524,
mixture,0.6,2000,39,grid_default_spline2min,2090,0.5769927144377336,0.032577398909834,True,1300.5137738270791,0.013288965477601944,0.8492224620536409,0.09065969999937806,
mixture,0.6,2000,40,exp_profile,2119,0.43828074180472004,0.017732492341360817,True,1150.1626499179215,0.04032339973983318,0.0019765449139994076,0.15459189999091905,18.702613666259996
mixture,0.6,2000,40,grid_decade_const,2119,0.6032860370200852,0.031180682194296344,True,1216.7180105274679,0.016092042002438967,0.6366948307726887,0.014301600007456727,
mixture,0.6,2000,40,grid_default_const,2119,0.5987287487003234,0.03304447237156312,True,1217.2550065293249,0.01690860235219671,0.5737921304034019,0.032342699996661395,
mixture,0.6,2000,40,grid_default_spline2min,2119,0.5898647994990451,0.03352978831646756,True,1219.631696300863,0.016694790077108612,0.5901384045718345,0.06693339999765158,
mixture,0.6,2000,41,exp_profile,1921,0.5001459829351484,0.019537225072862936,True,949.8766935713534,0.05743991849727509,5.9679568498122546e-06,0.14073699999426026,14.025465910129231
mixture,0.6,2000,41,grid_decade_const,1921,0.6248107081084023,0.030875946078074826,True,1012.11601838296,0.014278466221522068,0.8228875210751925,0.01219870000204537,
mixture,0.6,2000,41,grid_default_const,1921,0.6076819918190907,0.03252027976680065,True,1013.7274177530473,0.01428979807098496,0.8221568074104706,0.027977499994449317,
mixture,0.6,2000,41,grid_default_spline2min,1921,0.6024180922902566,0.0326775914864693,True,1014.9561047056677,0.01384439622652986,0.8500289134944206,0.04011469999386463,
mixture,0.6,2000,42,exp_profile,2123,0.4323997516817076,0.01722274339333015,True,1205.3684930057389,0.0397564141047107,0.0023669909789672803,0.1593826999887824,21.565380757969812
mixture,0.6,2000,42,grid_decade_const,2123,0.5948194094730617,0.03145452451813811,True,1262.311276772603,0.013682608533000629,0.8163097972271461,0.010905000002821907,
mixture,0.6,2000,42,grid_default_const,2123,0.5868974504750659,0.04985744606982429,True,1263.8244666625528,0.011548252355724542,0.9364845937729768,0.04338439999264665,
mixture,0.6,2000,42,grid_default_spline2min,2123,0.5774292189949837,0.0334996264490859,True,1266.6844297843259,0.01122306618795943,0.9491641768446558,0.05110450000211131,
mixture,0.6,2000,43,exp_profile,1936,0.4255520626186613,0.018010296917809632,True,897.7012276955379,0.035283425823579545,0.015740874133248428,0.15311250000377186,19.138750699783653
mixture,0.6,2000,43,grid_decade_const,1936,0.5373473431877243,0.03302131857735695,True,931.3157409515763,0.010186613812522782,0.986798597194405,0.011283599989837967,
mixture,0.6,2000,43,grid_default_const,1936,0.5400845096694915,0.033253392031813635,True,931.5941667346503,0.008676788177119976,0.998388151567241,0.04576330000418238,
mixture,0.6,2000,43,grid_default_spline2min,1936,0.5362655567007394,0.03327948516435911,True,933.1386985039892,0.007962507030602306,0.9996237317167684,0.05168740000226535,
mixture,0.6,2000,44,exp_profile,2037,0.4504662945990429,0.017834257170614574,True,1129.8686266468935,0.041489716664752097,0.0017477687857675574,0.1675771000009263,20.179213334872152
mixture,0.6,2000,44,grid_decade_const,2037,0.7389868232316319,0.06484713627625255,True,1188.2417727664538,0.00810267598514297,0.9991998207320146,0.02141509999637492,
mixture,0.6,2000,44,grid_default_const,2037,0.7296943254050152,0.06947869507796278,True,1188.5502209089832,0.008175968023645064,0.9990693796299163,0.03303130000131205,
mixture,0.6,2000,44,grid_default_spline2min,2037,0.6817976963346104,0.07806318715480352,True,1189.7814813931102,0.007451498199305573,0.9998300643064203,0.07072550000157207,
mixture,0.6,2000,45,exp_profile,2240,0.4509190463354868,0.017110601860942192,True,1427.7362279885983,0.042482647150873507,0.0005973390157463865,0.153932100001839,21.66886879390747
mixture,0.6,2000,45,grid_decade_const,2240,0.6757962545410443,0.062086580280925056,True,1500.8132505563103,0.009775786798627284,0.9816057357547029,0.011893100003362633,
mixture,0.6,2000,45,grid_default_const,2240,0.6640097427959428,0.04418161180308897,True,1501.2461469726913,0.010989177244948689,0.9468423672661487,0.03244819999963511,
mixture,0.6,2000,45,grid_default_spline2min,2240,0.6002685195271494,0.03182726796580164,True,1506.3580658039232,0.011324243992555938,0.9330346395164683,0.060028599997167476,
mixture,0.6,2000,46,exp_profile,2333,0.5083488033001481,0.017407474512147452,True,1732.9084785941986,0.044913730200077884,0.0001580504844137467,0.13950970000587404,18.44303649568577
mixture,0.6,2000,46,grid_decade_const,2333,0.7581014119567646,0.05075341249710608,True,1803.7302108355102,0.012826874339748162,0.8325009030732661,0.010259699993184768,
mixture,0.6,2000,46,grid_default_const,2333,0.7392823446189551,0.037192575072397066,True,1807.4621015759471,0.014475565151658765,0.7069003202896017,0.040392199996858835,
mixture,0.6,2000,46,grid_default_spline2min,2333,0.723344002108747,0.03904101082800027,True,1808.6580567275905,0.014240429669670762,0.7257594921667676,0.0682220999879064,
mixture,0.6,2000,47,exp_profile,1923,0.44128240824210513,0.018047722261074803,True,960.0821781870047,0.04937958536034037,0.0001630150634056153,0.1562703999952646,20.43933322162644
mixture,0.6,2000,47,grid_decade_const,1923,0.588219031578161,0.031558672746120696,True,1030.3768797652115,0.01358677839467777,0.8648732826935236,0.009816100005991757,
mixture,0.6,2000,47,grid_default_const,1923,0.6103609837869166,0.04728163293883957,True,1031.4127984527713,0.013037586962705516,0.8950056487786519,0.03264900000067428,
mixture,0.6,2000,47,grid_default_spline2min,1923,0.6037890271705678,0.04771082569703347,True,1032.5229340060653,0.012211432982663473,0.9332152649265184,0.05689389999315608,
mixture,0.6,2000,48,exp_profile,2023,0.4355828206935881,0.01762065017567648,True,1083.9517917230148,0.03567160122479099,0.011334333137893279,0.17364719999022782,20.39629550654537
mixture,0.6,2000,48,grid_decade_const,2023,0.6476606418692861,0.06207879144008587,True,1145.655470376572,0.008947418128943618,0.996524589661095,0.011033800008590333,
mixture,0.6,2000,48,grid_default_const,2023,0.6470601954880884,0.06209577309565122,True,1146.5661276969931,0.00883470229100225,0.9970908929708339,0.031570899998769164,
mixture,0.6,2000,48,grid_default_spline2min,2023,0.6110236674867181,0.06795299967002147,True,1147.8696550842928,0.01087602918229702,0.9683529788830562,0.0676203000039095,
mixture,0.6,2000,49,exp_profile,2320,0.5060742329346393,0.017562523857895758,True,1677.6236804206833,0.0382926646566506,0.002159840032276725,0.1368637999985367,17.916910361533585
mixture,0.6,2000,49,grid_decade_const,2320,0.6548050063992144,0.056361306871391056,True,1736.17763122112,0.008704971100875591,0.9940556435741281,0.013999799994053319,
mixture,0.6,2000,49,grid_default_const,2320,0.6727487070050184,0.0407996785395688,True,1737.0855463532193,0.011618883928741774,0.9091147434881526,0.03243399999337271,
mixture,0.6,2000,49,grid_default_spline2min,2320,0.665194049897479,0.04269865034912395,True,1737.6801130287845,0.011629207837672628,0.9085694010400192,0.06642410000495147,
mixture,0.6,5000,0,exp_profile,5135,0.4649632112913149,0.013037843026905563,True,6882.692705667393,0.02582868492544388,0.0020784621922741767,0.18957880001107696,22.03811246568839
mixture,0.6,5000,0,grid_decade_const,5135,0.6440414391360042,0.02703242049965305,True,6951.077511783681,0.014542233650137737,0.2254047598120381,0.015348899993114173,
mixture,0.6,5000,0,grid_default_const,5135,0.6496318125065885,0.02715260013552782,True,6953.717739755061,0.010422908311725543,0.6285040413450091,0.04454980000446085,
mixture,0.6,5000,0,grid_default_spline2min,5135,0.633168126494115,0.027505995593061303,True,6959.575290407874,0.009255560330868717,0.7675447981397842,0.06746170000405982,
mixture,0.6,5000,1,exp_profile,5012,0.41881976868327797,0.012717472952978464,True,6473.4502581454635,0.032309252891523754,5.576885154518245e-05,0.18484689999604598,24.444911808895444
mixture,0.6,5000,1,grid_decade_const,5012,0.574798191852041,0.02919321500241495,True,6562.452606006478,0.006667182822704787,0.978040070234048,0.03514480000012554,
mixture,0.6,5000,1,grid_default_const,5012,0.5604189401441987,0.031712776585720526,True,6564.897795853454,0.00720182164785077,0.9556120204921342,0.0683878999989247,
mixture,0.6,5000,1,grid_default_spline2min,5012,0.5457570386388942,0.032039094607499756,True,6568.985426121692,0.006541525829223294,0.981888824937206,0.07092649998958223,
mixture,0.6,5000,2,exp_profile,5029,0.44622121197303266,0.01309002734713075,True,6574.6740969833,0.031531152051464756,8.877122064748912e-05,0.20506759999261703,21.59775421433439
mixture,0.6,5000,2,grid_decade_const,5029,0.5902657389446273,0.07083146097288608,True,6638.740396351124,0.0069344617222382166,0.9676032035666349,0.017515400002594106,
mixture,0.6,5000,2,grid_default_const,5029,0.5913040410915282,0.07165117151317618,True,6639.277688595053,0.0073527980353078615,0.94669298554837,0.04858020000392571,
mixture,0.6,5000,2,grid_default_spline2min,5029,0.5655237723146866,0.03200020814258351,True,6643.039865645008,0.007159531283653542,0.9571534759601554,0.07056979999470059,
mixture,0.6,5000,3,exp_profile,4927,0.4251680556250018,0.012908717148682749,True,6295.330140072102,0.02714948930397376,0.0013752075214155462,0.19538529998681042,23.548333605520487
mixture,0.6,5000,3,grid_decade_const,4927,0.6067172374651761,0.06542730030204508,True,6374.335925826665,0.00521121532007629,0.9992424407190476,0.015035300006275065,
mixture,0.6,5000,3,grid_default_const,4927,0.6186475380164859,0.07114721266400789,True,6376.137509427497,0.004906549196149079,0.9997472889595012,0.04886450000049081,
mixture,0.6,5000,3,grid_default_spline2min,4927,0.5789524000085554,0.043473104342432255,True,6378.412152032828,0.004894708218944888,0.9997588860577534,0.07877170000574552,
mixture,0.6,5000,4,exp_profile,4799,0.4291091196178106,0.013494783672853162,True,5941.08425117086,0.03134708971660391,0.0001567654872985399,0.21056840001256205,20.4986411961447
mixture,0.6,5000,4,grid_decade_const,4799,0.5867641373502416,0.029731300922537215,True,6016.632895794675,0.010027755614798406,0.7161249605895138,0.021581499997409992,
mixture,0.6,5000,4,grid_default_const,4799,0.571441010950026,0.03237627717900144,True,6017.460513170771,0.011263119651640285,0.5726236884053062,0.054180599996470846,
mixture,0.6,5000,4,grid_default_spline2min,4799,0.5676379150966498,0.032428969983888487,True,6018.733634171353,0.011399124461357935,0.5571056748352945,0.07284419999632519,
mixture,0.6,5000,5,exp_profile,4979,0.4576983820071525,0.013323030251794694,True,6462.44821589793,0.0380902407818724,1.0320102189472082e-06,0.18709979999403004,20.664877792560073
mixture,0.6,5000,5,grid_decade_const,4979,0.6617811474162709,0.057740093990646606,True,6566.955276781819,0.009550410091683892,0.750336184874738,0.02634310000576079,
mixture,0.6,5000,5,grid_default_const,4979,0.6670317162074364,0.03947366086062107,True,6568.608420777813,0.008903262964656489,0.8214018398124812,0.0732333999912953,
mixture,0.6,5000,5,grid_default_spline2min,4979,0.6615844020893917,0.04017242214361978,True,6569.209509734693,0.00859173471578778,0.8527062185908592,0.08297780000430066,
mixture,0.6,5000,6,exp_profile,5000,0.4122915420017667,0.012498044184085165,True,6461.775084343053,0.03006924399537511,0.00023173544407659196,0.2005347999947844,27.014983740631976
mixture,0.6,5000,6,grid_decade_const,5000,0.5865044975037789,0.028886433134801884,True,6534.359692916132,0.008708882869333912,0.8393800862241324,0.027336700004525483,
mixture,0.6,5000,6,grid_default_const,5000,0.5934620411221435,0.029136522517011945,True,6536.656283878606,0.0076715169426729846,0.927951479849028,0.04338370000186842,
mixture,0.6,5000,6,grid_default_spline2min,5000,0.5830871922159137,0.029740066389014084,True,6538.736206232511,0.008800296396886509,0.8301152708288018,0.0681994000042323,
mixture,0.6,5000,7,exp_profile,5014,0.4642709002643469,0.012930834210801033,True,6681.657594611384,0.035567366263091926,6.026308400948713e-06,0.18406040000263602,22.889377743233183
mixture,0.6,5000,7,grid_decade_const,5014,0.6202438834237355,0.026850534081920816,True,6787.495485409768,0.009521915556398197,0.7497865206629544,0.016750000009778887,
mixture,0.6,5000,7,grid_default_const,5014,0.6203231800292336,0.02685127110584428,True,6787.573610650384,0.009662823944943055,0.7334816321564349,0.07375650000176392,
mixture,0.6,5000,7,grid_default_spline2min,5014,0.6145630279774645,0.02688251974321767,True,6790.042587172058,0.009575614643738795,0.7435969164822788,0.10452599999553058,
mixture,0.6,5000,8,exp_profile,4677,0.3754021002334733,0.012083026710945138,True,5733.459178126466,0.027449816178941377,0.001705033966895906,0.21834779999335296,32.43085012561964
mixture,0.6,5000,8,grid_decade_const,4677,0.595387273085656,0.07624217961386472,True,5792.622652285805,0.00824867022184994,0.9052667952656223,0.018703800000366755,
mixture,0.6,5000,8,grid_default_const,4677,0.5893776831471934,0.08581194737967114,True,5793.316288414601,0.008056892815328204,0.9193493382132071,0.12982150001334958,
mixture,0.6,5000,8,grid_default_spline2min,4677,0.5101192600850541,0.05443279861886115,True,5797.000964887872,0.007818317006734493,0.9351819410654808,0.10137849999591708,
mixture,0.6,5000,9,exp_profile,5007,0.4210532695927821,0.012851604649472975,True,6449.15702059646,0.03213398410612367,6.311307609420646e-05,0.18604730001243297,24.08194407775879
mixture,0.6,5000,9,grid_decade_const,5007,0.6353337476439332,0.06599097790180286,True,6541.725364447081,0.004251277083852201,0.9999877927216647,0.02386280000791885,
mixture,0.6,5000,9,grid_default_const,5007,0.6396518105539584,0.043340364248922056,True,6542.673946781775,0.004546861846209227,0.9999388857067092,0.06098829999973532,
mixture,0.6,5000,9,grid_default_spline2min,5007,0.6223277821073937,0.04453492308428897,True,6545.158385042506,0.004668338957720453,0.9998915849085203,0.0938356999977259,
mixture,0.6,5000,10,exp_profile,4909,0.4303165801076946,0.012961186513851204,True,6291.26907262233,0.02530262812896547,0.0036609099503468433,0.2074090999958571,22.370869916676657
mixture,0.6,5000,10,grid_decade_const,4909,0.6289148960575902,0.0641581679753852,True,6361.190345722316,0.008327878995192502,0.8824542862030947,0.02839670001412742,
mixture,0.6,5000,10,grid_default_const,4909,0.6330667631576617,0.07174591063136622,True,6364.281164706292,0.008527764821614825,0.8644829321940302,0.08848399999260437,
mixture,0.6,5000,10,grid_default_spline2min,4909,0.5704921371233613,0.03077293837535209,True,6369.55024564439,0.0074503870799333405,0.9461978105022769,0.09120209999673534,
mixture,0.6,5000,11,exp_profile,5089,0.40305126424638404,0.01249014653727251,True,6592.530655567818,0.028496590935301797,0.0005044262188231494,0.19642700000258628,26.61979449041844
mixture,0.6,5000,11,grid_decade_const,5089,0.6198545282080493,0.02862865194823989,True,6683.497641819831,0.009110960954499925,0.7884909285880949,0.02150989999063313,
mixture,0.6,5000,11,grid_default_const,5089,0.6299137802191528,0.045820904860415186,True,6685.23989697695,0.007538844083855412,0.9323977168226932,0.09024750000389758,
mixture,0.6,5000,11,grid_default_spline2min,5089,0.6167937937469995,0.04602568029012768,True,6687.993223412785,0.00758570437867323,0.9292366760239449,0.12505740000051446,
mixture,0.6,5000,12,exp_profile,5191,0.44037572192094326,0.012950439102580001,True,6899.984880390697,0.03022784407255305,0.00014851886578053604,0.19490590000350494,22.066067435651775
mixture,0.6,5000,12,grid_decade_const,5191,0.5969918573501494,0.028318306361576524,True,6982.501345683451,0.010610536895275968,0.5990159061160583,0.017410000000381842,
mixture,0.6,5000,12,grid_default_const,5191,0.600999079690393,0.06717376745126175,True,6982.679267701559,0.010445646562051325,0.6189350101905131,0.1005384000018239,
mixture,0.6,5000,12,grid_default_spline2min,5191,0.5647105207568416,0.03161928201347059,True,6987.247398547055,0.009072824147845882,0.7826931708786162,0.06668070000887383,
mixture,0.6,5000,13,exp_profile,5132,0.449125985025843,0.012984770496373385,True,6813.761141517992,0.037001068057973666,1.5343140708875223e-06,0.1890449000056833,21.813555999508303
mixture,0.6,5000,13,grid_decade_const,5132,0.6035709550714338,0.027659356497222252,True,6906.347904503736,0.006841710567440429,0.9685831722320817,0.020170699994196184,
mixture,0.6,5000,13,grid_default_const,5132,0.5839352926777773,0.029926244134449394,True,6909.370981198894,0.0069913461159364365,0.9618967120412117,0.041133199993055314,
mixture,0.6,5000,13,grid_default_spline2min,5132,0.578992767689077,0.03032537763035635,True,6910.39058648364,0.008370437677464149,0.8616938475433327,0.07084469999244902,
mixture,0.6,5000,14,exp_profile,4755,0.4029578580361122,0.012781978612391862,True,5872.908000325721,0.02847184991929899,0.0008795385598902345,0.2144267999974545,25.34840925852628
mixture,0.6,5000,14,grid_decade_const,4755,0.5697399026248787,0.02947274685540511,True,5940.955545563871,0.01079057470917033,0.6330923425152348,0.016694800011464395,
mixture,0.6,5000,14,grid_default_const,4755,0.5756685895010616,0.04995132378964985,True,5941.180468597743,0.011154672358328566,0.5909768613613944,0.04366860000300221,
mixture,0.6,5000,14,grid_default_spline2min,4755,0.5668605158099205,0.031841313925098536,True,5942.531600250411,0.010650075065394171,0.649428564891043,0.07785070000682026,
mixture,0.6,5000,15,exp_profile,5105,0.46816064342459074,0.013626550146232022,True,6704.632947827732,0.040657889044124124,9.056257524176977e-08,0.19265849998919293,17.86937200785747
mixture,0.6,5000,15,grid_decade_const,5105,0.6571853953826639,0.05935691384960533,True,6808.438525882945,0.012703388343714317,0.3791087672147859,0.03366460000688676,
mixture,0.6,5000,15,grid_default_const,5105,0.6584468671043692,0.041914096191893534,True,6809.196451240299,0.011640556060750928,0.48989232600060506,0.11264849999861326,
mixture,0.6,5000,15,grid_default_spline2min,5105,0.6325524298928327,0.04438542346717876,True,6810.930297166195,0.011752226469913918,0.4775367260492851,0.10792920000676531,
mixture,0.6,5000,16,exp_profile,4859,0.43530080394916937,0.013223110762431814,True,6141.442558480843,0.03224588888728083,7.988031284740693e-05,0.22238870000001043,22.042387622167876
mixture,0.6,5000,16,grid_decade_const,4859,0.5849430405409992,0.029167158972303472,True,6221.335528273788,0.007107360406710783,0.9653391749466582,0.02982329999213107,
mixture,0.6,5000,16,grid_default_const,4859,0.5777221451586306,0.03153663317232398,True,6221.515918860614,0.007541458398946044,0.9431242223475377,0.04200650000711903,
mixture,0.6,5000,16,grid_default_spline2min,4859,0.5732229659919387,0.03185638648477648,True,6222.291453427701,0.007137763394589713,0.9640011566669733,0.06180239999957848,
mixture,0.6,5000,17,exp_profile,4808,0.42268861787305695,0.01290507435588337,True,6062.875890901765,0.03050283279039165,0.0002546612345095408,0.22662089999357704,23.686251380360858
mixture,0.6,5000,17,grid_decade_const,4808,0.6032805353137226,0.02914006183215393,True,6149.433745534021,0.008951004463235268,0.832381605867202,0.028780300010112114,
mixture,0.6,5000,17,grid_default_const,4808,0.6235699619407705,0.046642875869398734,True,6149.588485194124,0.009215558840765303,0.8052194542782823,0.06797190000361297,
mixture,0.6,5000,17,grid_default_spline2min,4808,0.623241051216874,0.046606472496304736,True,6149.860615637285,0.00882478505591,0.8448135001467605,0.11574069999915082,
mixture,0.6,5000,18,exp_profile,4822,0.44738059195626706,0.013245714168501621,True,6117.988760773518,0.03515914868865902,1.294746410292595e-05,0.21765539998887107,21.823440523685775
mixture,0.6,5000,18,grid_decade_const,4822,0.5618857045577814,0.028832683775858802,True,6191.084928883433,0.006728726106409136,0.9801431035877176,0.024599500000476837,
mixture,0.6,5000,18,grid_default_const,4822,0.5612293141943298,0.028838618049342624,True,6191.314337062874,0.005454503108845626,0.9986526215615364,0.04114549999940209,
mixture,0.6,5000,18,grid_default_spline2min,4822,0.5507827036902828,0.029116123676777482,True,6194.185050369274,0.006840220122451446,0.9766126703573629,0.05791730000055395,
mixture,0.6,5000,19,exp_profile,5159,0.4370997388525422,0.013219897011212518,True,6748.013668115151,0.02901643447291577,0.00033055763265144635,0.2007422000024235,20.4799138870194
mixture,0.6,5000,19,grid_decade_const,5159,0.6245304469702186,0.0710051260912528,True,6815.497551444553,0.00762781453735395,0.9226415735407035,0.026764900001580827,
mixture,0.6,5000,19,grid_default_const,5159,0.6118431657011913,0.04467305727171334,True,6816.2450496421725,0.00906671122138425,0.7865259334947288,0.07607049999933224,
mixture,0.6,5000,19,grid_default_spline2min,5159,0.5833439671762435,0.04652529136483356,True,6819.378424153839,0.006539670658420649,0.9790929196979055,0.08683580000069924,
mixture,0.6,5000,20,exp_profile,5029,0.42430760692383834,0.01287027280611114,True,6496.82271755857,0.02699386731155977,0.0012879966491927445,0.17342970000754576,22.78465499463878
