scenario,seed,fitter,n_events,n_hat,se_n,mu_mean_hat,converged,condition_number,alpha_slowest_two,n_true,n_true_within_10s,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,executions_per_event
near_critical_0.99,25,grid_spline1min,3854,0.9836921849932342,0.01597351454478899,0.0483304011566085,False,inf,6.170098300794221e-14,0.99,0.99,0.00866308330524862,0.9320706236296624,10.263465205522584,0.4176906994128468,0.0770392741598996,0.9385923015292698,
near_critical_0.99,26,grid_const,1792,0.989580962104543,0.02352825842721466,0.02860210393746874,True,58.54171033135138,0.0015701283841351456,0.99,0.99,0.025644676346495088,0.1860344346928211,6.522681707462357,0.769606634768297,-1.5109995135213303,0.13078857481794556,
near_critical_0.99,26,grid_spline2min,1792,0.9875582615108227,0.02355110032414662,0.035750294457549604,True,57.160702507529905,5.5199756653433683e-14,0.99,0.99,0.02581817469775466,0.18016697292912687,6.374619367753222,0.7828689598317813,-1.5875410683824935,0.11239015326922973,
near_critical_0.99,26,grid_spline1min,1792,0.9850489718677028,0.02362029593988716,0.04329193196658778,False,inf,5.5199756653433683e-14,0.99,0.99,0.026179324234708257,0.16842017494942152,6.275087959800516,0.7916462721420683,-1.6189551705946235,0.10545690897398144,
near_critical_0.99,27,grid_const,6534,0.9911941008955136,0.012301751476542902,0.02036326114180971,True,452.19623652825913,0.01444570889034581,0.99,0.99,0.006672937677813573,0.9311542889542213,18.89413157107133,0.04162816033908069,-0.481422937703025,0.6302159375513757,
near_critical_0.99,27,grid_spline2min,6534,0.9914602839192523,0.012300817838830412,0.017197066998672184,True,435.0259208537855,0.014763417567527375,0.99,0.99,0.006561951001836708,0.9393229694503769,18.669447274049826,0.044667718883441815,-0.4263523900337768,0.6698510879648379,
near_critical_0.99,27,grid_spline1min,6534,0.9660821609013864,0.0175103997733824,0.2975146712159351,False,inf,0.006796821323282015,0.99,0.99,0.006406519721840059,0.9497714554668116,18.791418490897865,0.04299337526504134,-0.4675913383969254,0.6400768601898159,
near_critical_0.99,28,grid_const,144,0.8449849837785339,0.07808595779464889,0.03754498791192812,True,10.445381169941204,1.4804742353551197e-12,0.99,0.99,0.04476761632190507,0.9225193488933322,11.584680358065928,0.31381313060682364,-0.43096990458750994,0.6664902534268098,
near_critical_0.99,28,grid_spline2min,144,0.8401540646868567,0.07819545775706412,0.0386969697567372,True,10.795058420153099,1.4804742353551197e-12,0.99,0.99,0.052965092096487476,0.7938350611701891,12.216549366097176,0.27082510172488516,-0.4794181122516198,0.6316412108423037,
near_critical_0.99,28,grid_spline1min,144,0.833105724853293,0.07829651444603464,0.04037728651727612,True,11.047753195577938,1.4804742353551197e-12,0.99,0.99,0.05531786660251414,0.7489454164962432,13.449159413870294,0.19963125031720969,-0.5644742025393311,0.5724314520467257,
near_critical_0.99,29,grid_const,1133,0.9564886878358524,0.028854687527651836,0.023852667223465605,True,44.078686357750094,0.0037904745278506224,0.99,0.99,0.023835799720686057,0.53245396108833,11.39498818394038,0.32758372631173,0.2122622962228911,0.8319024084458794,
near_critical_0.99,29,grid_spline2min,1133,0.955707201107197,0.02888108395848649,0.02781119961099167,True,45.90222691722393,0.0008044004829903749,0.99,0.99,0.02389869107277165,0.5290405854707709,11.648101727380928,0.30929777843151984,0.21259377821816905,0.8316438247794677,
near_critical_0.99,29,grid_spline1min,1133,0.9530917412531407,0.02904647072387357,0.03428273929841653,True,43.65217853561423,5.007722219305196e-14,0.99,0.99,0.022373441448131914,0.6137498715987659,11.675624860601738,0.30735211851123734,0.19199626648301357,0.8477451299371912,
power_law_eps0.15,0,grid_const,1868,0.49867975831186906,0.12169152953431465,1.5582262601578227,True,1774.9452037338656,0.21587767292262086,0.7134499693250942,0.44960422969886177,0.016063604953333865,0.7144185679313301,4.055490128759395,0.9448090009275781,-0.2476210758346713,0.8044276023264626,
power_law_eps0.15,0,grid_spline2min,1868,0.3219465635629221,0.08457258507729214,2.110175344178419,True,508.1473811651606,0.014710826862303798,0.7134499693250942,0.44960422969886177,0.014155462930361767,0.8429687092623023,5.5526050405677845,0.8513478164722349,-0.3758343487637383,0.7070400501140894,
power_law_eps0.15,0,grid_spline1min,1868,0.2877359518065862,0.052522348869198134,2.2170238222845233,True,87.14288570545197,6.13225350370686e-13,0.7134499693250942,0.44960422969886177,0.01385745280849865,0.8606548882967381,5.317590657208305,0.868978393055286,-0.3223538741241848,0.7471846237690016,
power_law_eps0.15,1,grid_const,2068,0.47832925747547445,0.07017208488114067,1.7965092156342912,True,479.2489952955187,0.1564929602804903,0.7134499693250942,0.44960422969886177,0.009535469240043573,0.9909724739193821,10.841585929360837,0.36999247112392547,0.05697571850665389,0.9545645375375716,
power_law_eps0.15,1,grid_spline2min,2068,0.4457822882250062,0.07211666774732398,1.9090589603220907,True,532.3529292451472,0.10645527819815088,0.7134499693250942,0.44960422969886177,0.009918169802351606,0.9859028623999867,10.877002140748136,0.3671806924246739,-0.009534735366088325,0.9923924971280736,
power_law_eps0.15,1,grid_spline1min,2068,0.374877043583441,0.049504234613695894,2.1542378057749345,True,99.47245743962688,5.490776079335742e-13,0.7134499693250942,0.44960422969886177,0.01070587427023234,0.9697251051317044,10.476310209806574,0.399743935129527,-0.04223738021650879,0.9663094640327103,
power_law_eps0.15,2,grid_const,1959,0.5246056793555969,0.11642076811450645,1.5487096867340577,True,724.364318390843,0.24922583415181535,0.7134499693250942,0.44960422969886177,0.013271361357601319,0.875831748498176,21.199564080254717,0.01974417851724447,0.6400030720520087,0.5221706021713239,
power_law_eps0.15,2,grid_spline2min,1959,0.43864928763297917,0.1402442215290199,1.829897963622051,True,3703.978074618539,0.18114248958056534,0.7134499693250942,0.44960422969886177,0.015209217236511474,0.7492825002952163,20.733558355508233,0.02303002918199585,0.5788960108962226,0.5626593420169681,
power_law_eps0.15,2,grid_spline1min,1959,0.27213356075047307,0.05453391180162608,2.375472924790492,True,564.8987365140192,5.882302950409183e-13,0.7134499693250942,0.44960422969886177,0.009995754411801783,0.9885869539113473,21.68552510675201,0.016789306390000876,0.3676241983575481,0.7131534688234917,
power_law_eps0.15,3,grid_const,1950,0.38765854519887555,0.11645159253107845,1.9842421176280034,True,561.0264968161229,0.1398672284663351,0.7134499693250942,0.44960422969886177,0.014009780938318173,0.8333389215578452,33.055184145087495,0.0002666298719122948,-0.18771189161715665,0.8511025078186527,
power_law_eps0.15,3,grid_spline2min,1950,0.2557665572533949,0.05325228835935398,2.4178327521806797,True,398.15727739085304,5.902065692538591e-13,0.7134499693250942,0.44960422969886177,0.012975496026459421,0.8935503643889718,30.659642201875492,0.0006676586279332876,-0.2780869729726719,0.7809455955570518,
power_law_eps0.15,3,grid_spline1min,1950,0.20449153500825956,0.032968143496313884,2.585058458492689,True,112.64519709627712,5.902065692538591e-13,0.7134499693250942,0.44960422969886177,0.01026767063973033,0.9850430856055974,28.301516589855645,0.0016150301107347215,-0.039889010669040846,0.9681816123471547,
power_law_eps0.15,4,grid_const,1885,0.48803269557309914,0.07256497596334091,1.6086923116822192,True,876.11790860099,0.22325332918897275,0.7134499693250942,0.44960422969886177,0.011385243071868278,0.965161785801737,2.592183686942598,0.9894632034116259,0.09539852725199095,0.9239982858272875,
power_law_eps0.15,4,grid_spline2min,1885,0.43840792531368517,0.07707159971981581,1.76443998792397,True,972.9099670682232,0.13688761632532162,0.7134499693250942,0.44960422969886177,0.011440455548458628,0.9636408897382747,2.6700851903085794,0.9881586434508649,0.19304062469579272,0.846927152500325,
power_law_eps0.15,4,grid_spline1min,1885,0.407088112449608,0.07928556782596806,1.8627342260743092,True,745.4034959786696,0.08069329003726336,0.7134499693250942,0.44960422969886177,0.012238876621239125,0.9369459059283985,2.6156789844808395,0.9890806375905333,0.12772853952091578,0.8983638038050167,
power_law_eps0.15,5,grid_const,2068,0.337522418989262,0.07491620984396803,2.285147789310783,True,185.59090670250762,0.0783829956619979,0.7134499693250942,0.44960422969886177,0.014364585423899623,0.7813212411384468,2.1194227248571496,0.9953401905716543,0.3040493236542461,0.761090313978068,
power_law_eps0.15,5,grid_spline2min,2068,0.2898361121737073,0.07731772847215419,2.449032864549365,True,99.01389234115553,0.025161810165275023,0.7134499693250942,0.44960422969886177,0.012323751743141154,0.9080327226246462,1.8869734268421159,0.9971352850250119,0.3241296921058366,0.7458398483074665,
power_law_eps0.15,5,grid_spline1min,2068,0.26345937362686955,0.030702878603199858,2.539704822962724,True,13.223059657195469,5.645919425515298e-13,0.7134499693250942,0.44960422969886177,0.012471120856751228,0.9004992445842422,1.5938223895311674,0.998612230544445,0.3394038299775297,0.7343055337425195,
power_law_eps0.15,6,grid_const,2051,0.4354306997540042,0.07746561386480878,1.9307189540740868,True,316.53453544544993,0.14035446242794225,0.7134499693250942,0.44960422969886177,0.008516386935934261,0.9981238142934837,8.71776663707992,0.5590816479346487,-0.1768328088533107,0.8596397174044852,
power_law_eps0.15,6,grid_spline2min,2051,0.38637582241401125,0.08020647490968384,2.0981373515283885,True,354.3673911602956,0.06534569550157542,0.7134499693250942,0.44960422969886177,0.008330307110407498,0.9986678459149663,9.60001533666022,0.4762573577692881,-0.20508826535961555,0.8375031644596418,
power_law_eps0.15,6,grid_spline1min,2051,0.3352142193382181,0.05047132597101741,2.2727789218413883,True,117.84377028066669,5.649323340406013e-13,0.7134499693250942,0.44960422969886177,0.007865964103215939,0.9994933014677112,10.16005870621009,0.4265648799331851,-0.1449832794123242,0.8847240733912131,
power_law_eps0.15,7,grid_const,2020,0.495904061768345,0.10703921741255293,1.6968974586801617,True,141.33809154172053,0.2215896944554041,0.7134499693250942,0.44960422969886177,0.012421092273379508,0.9103587932911715,11.38688518838681,0.32818077761238124,-0.07713531915890379,0.9385158960629278,
power_law_eps0.15,7,grid_spline2min,2020,0.4092542767461256,0.13127584785280588,1.9884164637989776,True,937.4458105133407,0.1385592915490154,0.7134499693250942,0.44960422969886177,0.011366687473824522,0.95389527544201,10.153869433521766,0.4270991702687987,-0.06014112220545615,0.9520432384353991,
power_law_eps0.15,7,grid_spline1min,2020,0.3893814336416174,0.1404918675610187,2.0552599543206864,True,1066.7243969817448,0.12045835686454995,0.7134499693250942,0.44960422969886177,0.011262182967841872,0.9573166249476396,10.486772706195929,0.3988730981274966,-0.06709917656541847,0.9465027494253265,
power_law_eps0.15,8,grid_const,1876,0.3944040823992147,0.136433829919637,1.8937499786853857,True,2965.2362403974334,0.10885847992165112,0.7134499693250942,0.44960422969886177,0.015708563796536956,0.737377802795262,6.0416752798003515,0.8117497921759472,0.33014329086362,0.7412916939084354,
power_law_eps0.15,8,grid_spline2min,1876,0.3849823652441174,0.08203342166740785,1.9232694046140981,True,1172.0264037151012,0.0980088907782655,0.7134499693250942,0.44960422969886177,0.016382800250419438,0.6888442710300917,6.136092646515763,0.8037026130181362,0.3438116452917231,0.7309879418632053,
power_law_eps0.15,8,grid_spline1min,1876,0.2894558902629843,0.05348504500834894,2.221782345813758,True,522.3486936412354,6.146971025056232e-13,0.7134499693250942,0.44960422969886177,0.014223808620942191,0.8369343555278086,6.546388448110508,0.7674617087606186,0.07494859741029458,0.9402556101177997,
power_law_eps0.15,9,grid_const,2090,0.367147402909438,0.04859688530753801,2.204050436446512,True,364.8815252793431,5.551785762467387e-13,0.7134499693250942,0.44960422969886177,0.013663209582298386,0.8248425738218461,9.841266532111257,0.4545282866185256,-0.41640152103938394,0.6771162156209901,
power_law_eps0.15,9,grid_spline2min,2090,0.36596098375088565,0.048581404573597026,2.208185392187398,True,390.98378297321443,5.551785762467387e-13,0.7134499693250942,0.44960422969886177,0.014198410367114445,0.787814790914463,9.640178014935756,0.47260813239010013,-0.4201294224386112,0.6743909098947162,
power_law_eps0.15,9,grid_spline1min,2090,0.3437682177781693,0.047975342487240245,2.2855310873707,True,116.59430744172947,5.551785762467387e-13,0.7134499693250942,0.44960422969886177,0.011915972980950817,0.9244682804703152,10.177874589026223,0.42502888348500023,-0.43699188688933405,0.6621172318648096,
power_law_eps0.15,10,grid_const,1971,0.4064977523414736,0.049064367887492966,1.9522108555319646,True,182.6664279481227,5.882608880766504e-13,0.7134499693250942,0.44960422969886177,0.013053184354147152,0.8857066317280179,14.200043369941644,0.16406100928603765,0.480241182557636,0.6310559064714998,
power_law_eps0.15,10,grid_spline2min,1971,0.3865300070309828,0.04966921423959225,2.017539643759903,True,203.6333257143312,5.882608880766504e-13,0.7134499693250942,0.44960422969886177,0.010784819619033104,0.974055796271755,14.074613145582736,0.16961539758336308,0.3466161081324641,0.728879742779148,
power_law_eps0.15,10,grid_spline1min,1971,0.35635052551836627,0.05119749146188158,2.1163002496216046,True,206.94286234007308,5.882608880766504e-13,0.7134499693250942,0.44960422969886177,0.012143405448017508,0.9298523644615536,13.164805501668559,0.21460280557043496,0.5457489784961279,0.5852384994129891,
power_law_eps0.15,11,grid_const,1979,0.3696803769937347,0.13326087533896583,2.0790703340973047,True,473.0029963789242,0.03487597728367314,0.7134499693250942,0.44960422969886177,0.010395237071480046,0.9816122658676639,6.976893190794433,0.7276245629680671,0.39078208391310665,0.6959583190269554,
power_law_eps0.15,11,grid_spline2min,1979,0.3383192301578292,0.050998200091015126,2.1821405604782,True,211.7123337985764,5.88085851673048e-13,0.7134499693250942,0.44960422969886177,0.010763225761564077,0.9740543655880185,6.8163878954826504,0.7426579148151808,0.4116933993519775,0.6805641636105464,
power_law_eps0.15,11,grid_spline1min,1979,0.3206053382645472,0.05091506193872373,2.2405506132593134,True,212.8531816006862,5.88085851673048e-13,0.7134499693250942,0.44960422969886177,0.008955108941153922,0.9969799278930247,5.73924558873869,0.836674222617493,0.10102973843783115,0.9195268530880087,
power_law_eps0.15,12,grid_const,1952,0.4734798851445565,0.07241730197225008,1.7138804873309672,True,958.1188446728328,0.08164967623817199,0.7134499693250942,0.44960422969886177,0.01359409860809846,0.8585034835596149,8.0911978199102,0.6199291887510341,0.7934443260855084,0.42751899402651095,
power_law_eps0.15,12,grid_spline2min,1952,0.45345742467838357,0.07426157831639195,1.778734460791234,True,1052.3168073491877,0.04166010301376863,0.7134499693250942,0.44960422969886177,0.012778937287771575,0.9032671900516602,8.051926148410255,0.6237647540704309,0.755313012690999,0.450061192710007,
power_law_eps0.15,12,grid_spline1min,1952,0.4018800212716357,0.04776045277320862,1.9461855018088197,True,385.9558074740115,5.866702556623674e-13,0.7134499693250942,0.44960422969886177,0.01572356069475428,0.7138652880275356,8.824890453246335,0.5487989721701115,0.522588855122411,0.6012603978503819,
power_law_eps0.15,13,grid_const,1799,0.6327659934441592,0.09172147973101517,1.0994673205782894,True,315.85728540315915,0.2841776076835073,0.7134499693250942,0.44960422969886177,0.010126831729799446,0.9918830369574714,8.510507500813224,0.5790997344921972,0.37471326213378015,0.7078737279893867,
power_law_eps0.15,13,grid_spline2min,1799,0.3636353343509252,0.05162546495263256,1.9068112443405794,True,195.92699558812257,6.231594343417717e-13,0.7134499693250942,0.44960422969886177,0.009894922463274301,0.9939006036516999,8.038228289855587,0.6251027222778036,0.26626732810541864,0.7900333334758793,
power_law_eps0.15,13,grid_spline1min,1799,0.3336144575024296,0.05251872428264161,1.9969568171631098,True,198.44249242163048,6.231594343417717e-13,0.7134499693250942,0.44960422969886177,0.009748862406602055,0.9949611468204785,8.55012182617578,0.5752625257671058,0.19564050744599984,0.8448915525395213,
power_law_eps0.15,14,grid_const,1990,0.3404847057660087,0.12862629584237326,2.185678595666506,True,272.6291541319251,0.04815057941971138,0.7134499693250942,0.44960422969886177,0.01635896842835205,0.6550477535222472,11.569456921635224,0.31490360977208176,0.22270901930623654,0.8237619812620511,
power_law_eps0.15,14,grid_spline2min,1990,0.28556607265866324,0.033158181552136956,2.36858666789295,True,69.71290100393135,5.844608895054651e-13,0.7134499693250942,0.44960422969886177,0.020681451075533652,0.3574485938506222,11.121222705782236,0.34815199624684207,0.1784523691273718,0.8583677246440296,
power_law_eps0.15,14,grid_spline1min,1990,0.2822199044534831,0.03319893104881906,2.3797001623798577,True,69.84307986034796,5.844608895054651e-13,0.7134499693250942,0.44960422969886177,0.021235991730859327,0.3262021395142055,10.28463361898991,0.4158863859117522,0.17688847398975627,0.8595959922812919,
power_law_eps0.15,15,grid_const,2047,0.4825582900384292,0.12184589955973635,1.7650714715555376,True,2722.3101523189785,0.2638057232141417,0.7134499693250942,0.44960422969886177,0.010460263539147086,0.9768442685598001,14.902096700578017,0.13567221257398518,0.1600609354192992,0.8728330733836388,
power_law_eps0.15,15,grid_spline2min,2047,0.3729850962789648,0.08639560872999363,2.1392601494036785,True,956.3971827820167,0.09340922759873754,0.7134499693250942,0.44960422969886177,0.010069443614675433,0.9842927835997614,16.029771468958998,0.09878332378601797,0.3750737611551335,0.707605610490746,
power_law_eps0.15,15,grid_spline1min,2047,0.333225245776316,0.08857396158530605,2.274920789076295,True,966.4993815260045,0.03600666043078954,0.7134499693250942,0.44960422969886177,0.011384547142404888,0.950708263695462,16.313900498672762,0.09099232682676507,0.28574225348399446,0.7750755397105716,
power_law_eps0.15,16,grid_const,2161,0.38939057759111023,0.07944321106134743,2.1986817086156916,True,584.2701555087737,0.11443301950551663,0.7134499693250942,0.44960422969886177,0.013032014702437422,0.8516638438582922,6.438597356393028,0.7771673346373578,-0.5637672901371257,0.5729125155488575,
power_law_eps0.15,16,grid_spline2min,2161,0.3237420384656113,0.08400946104630937,2.4354709541898396,True,1255.1606743872353,0.002545292471809085,0.7134499693250942,0.44960422969886177,0.014411700380703107,0.7547838990401202,6.4959607390627125,0.7720173815399606,-0.5652279662269438,0.5719187170353438,
power_law_eps0.15,16,grid_spline1min,2161,0.30532258903660886,0.050142258543496326,2.5018637744987147,True,128.16988394301643,5.36672619331441e-13,0.7134499693250942,0.44960422969886177,0.01395688450171112,0.7883649809577418,5.731396574389364,0.8373026796733017,-0.5883805438613717,0.556276894038902,
power_law_eps0.15,17,grid_const,2062,0.534392098879946,0.11352375822395722,1.6074850446079143,True,193.07577164102472,0.29639202333220893,0.7134499693250942,0.44960422969886177,0.010999134613366462,0.9619480241984631,13.278543966026792,0.20851240863944995,0.21435431843973607,0.8302707622808998,
power_law_eps0.15,17,grid_spline2min,2062,0.3021248673672362,0.13994804968882504,2.399901738327572,True,279.71960040695143,0.0556138738677461,0.7134499693250942,0.44960422969886177,0.011511967894920344,0.944546034905532,13.805044122093275,0.18207131699706497,0.32435641772267537,0.7456682111985528,
power_law_eps0.15,17,grid_spline1min,2062,0.23233798981593687,0.033903058624153944,2.638378132668797,True,42.652398443097994,5.661878407437938e-13,0.7134499693250942,0.44960422969886177,0.011215415948517826,0.9550952022427208,15.668399544863572,0.1095264844187433,0.10145963818383368,0.9191855962348032,
power_law_eps0.15,18,grid_const,2108,0.6459659890017873,0.10307042954015057,1.248619229145585,True,809.9013911256193,0.4247598761074295,0.7134499693250942,0.44960422969886177,0.011181070702132478,0.9520756827670229,11.18174772140787,0.3435346814322487,-0.4545090253460506,0.6494624974162957,
power_law_eps0.15,18,grid_spline2min,2108,0.3013531556436783,0.08188439292111094,2.455246318497791,True,109.2827745286875,0.08372725977946902,0.7134499693250942,0.44960422969886177,0.00901295048820161,0.9949562896938948,10.798375651551085,0.3734407488826504,-0.25455571569039026,0.7990662663158459,
power_law_eps0.15,18,grid_spline1min,2108,0.23897798853201105,0.09384401613876392,2.6740283142451076,True,754.3751899524628,0.006909076493416082,0.7134499693250942,0.44960422969886177,0.011164082724984259,0.9526689195062543,10.746749351805951,0.3775860184659993,-0.4169321363534333,0.6767280468128087,
power_law_eps0.15,19,grid_const,1950,0.5173329998593168,0.10250695710823449,1.5688642279053118,True,504.1667751146686,0.14410020159696332,0.7134499693250942,0.44960422969886177,0.013718902426031604,0.8514154465978756,6.813829491425082,0.7428959367621174,-0.46088209936188795,0.6448831952280385,
power_law_eps0.15,19,grid_spline2min,1950,0.4159680180069457,0.11510773470019728,1.8979549178795159,True,567.4584957128592,0.026829205322400428,0.7134499693250942,0.44960422969886177,0.012479191459797645,0.9179348253862836,7.307740100605202,0.696107934909756,-0.37203289482795443,0.7098683578536183,
power_law_eps0.15,19,grid_spline1min,1950,0.3422284599658924,0.0503075171053812,2.1375504414594237,True,355.00473809670495,5.827230261956487e-13,0.7134499693250942,0.44960422969886177,0.011962993289731244,0.9397464113472445,5.600245243282578,0.8476569595513275,-0.6102755038394017,0.5416793210707294,
power_law_eps0.15,20,grid_const,2070,0.46168717029111583,0.12429877348221573,1.8514846327212042,True,655.6300350868976,0.2365187989840117,0.7134499693250942,0.44960422969886177,0.016805105282089894,0.5966066201951521,6.3569825760208705,0.7844326619009546,0.17483409141460185,0.8612099998097693,
power_law_eps0.15,20,grid_spline2min,2070,0.4363529781271126,0.1404269115091831,1.9394721288111285,True,770.5776201224238,0.20588325920068853,0.7134499693250942,0.44960422969886177,0.0180896042426405,0.5014327744963081,6.380567024176928,0.7823408368233803,0.13893716484149998,0.88949980246843,
power_law_eps0.15,20,grid_spline1min,2070,0.18184629095624635,0.058578166480966726,2.822300425437552,True,431.4734591152109,5.600046589448675e-13,0.7134499693250942,0.44960422969886177,0.01630301325082939,0.6349660951245015,7.919202184834029,0.6367290016618182,0.159281320168318,0.8734472372145627,
power_law_eps0.15,21,grid_const,2162,0.4998385443397581,0.06859819251862237,1.8022677217698262,True,91.14514942731532,0.2968535567770718,0.7134499693250942,0.44960422969886177,0.01259489156852922,0.8782983241123881,9.72330891931075,0.46509454581217013,-0.2939904111522026,0.7687652305668347,
power_law_eps0.15,21,grid_spline2min,2162,0.4699953378927938,0.07006935606625984,1.9097851963325478,True,93.8792559093263,0.2669824952813849,0.7134499693250942,0.44960422969886177,0.013520606133330615,0.8189834833483326,9.054947734763239,0.5268969071876903,-0.23313850813681167,0.8156538534854099,
power_law_eps0.15,21,grid_spline1min,2162,0.41221074110703054,0.0808185286819606,2.1179106082549963,True,671.6238855369808,0.17432992088539281,0.7134499693250942,0.44960422969886177,0.008768163215285396,0.9958660810311304,10.530948870683826,0.39520806047675305,-0.2706372150734693,0.7866700701139051,
power_law_eps0.15,22,grid_const,2102,0.43098063774083045,0.12898887423491473,1.9950834452366766,True,2696.8232754099577,0.15009576191290563,0.7134499693250942,0.44960422969886177,0.011964797606427685,0.920654952379657,4.849300563905771,0.9010147331433667,-0.08187873510761913,0.9347431445763775,
power_law_eps0.15,22,grid_spline2min,2102,0.3312054709266064,0.0855505570231548,2.343127303411017,True,991.3656939064439,0.008618953697106479,0.7134499693250942,0.44960422969886177,0.010142631391971912,0.9805854328157229,5.454392060784104,0.8588343279726116,-0.10452400291897265,0.9167535210306923,
power_law_eps0.15,22,grid_spline1min,2102,0.3059769749279892,0.053083970765648726,2.4314617466705495,True,246.20961972180436,5.529719712085608e-13,0.7134499693250942,0.44960422969886177,0.011994708582901525,0.9192502153546737,5.086377130800206,0.8853336951395222,-0.14335125373818186,0.8860127791492887,
power_law_eps0.15,23,grid_const,2051,0.33003353645848443,0.07838756541632791,2.290045099024226,True,85.40543376661667,0.11675439122992282,0.7134499693250942,0.44960422969886177,0.013090883191609004,0.8688987089708758,18.268618151818366,0.05059799000961509,-0.0794862235018091,0.9366458889941948,
power_law_eps0.15,23,grid_spline2min,2051,0.27817279405535866,0.09242322084318925,2.466820141714061,True,633.4203751885166,0.025838011960439274,0.7134499693250942,0.44960422969886177,0.012993823685184869,0.8745776404026031,19.685005367299496,0.0323767860103644,-0.049982932125353555,0.9601359895106168,
power_law_eps0.15,23,grid_spline1min,2051,0.24499954304083266,0.05360271986876149,2.580128149078648,True,94.53272509881636,5.718263029188638e-13,0.7134499693250942,0.44960422969886177,0.01356215040418407,0.8398261227602999,17.667101625954764,0.06084560847757406,0.06716786618842482,0.946448066400327,
power_law_eps0.15,24,grid_const,2039,0.5366501358415839,0.0682276258855093,1.5745677975769405,True,214.20526672397094,0.2906229165519336,0.7134499693250942,0.44960422969886177,0.01242799042531121,0.907161660590923,10.612370684671495,0.3885039217294709,-0.20601785245172724,0.8367769661847588,
power_law_eps0.15,24,grid_spline2min,2039,0.5019660316121917,0.07002907180184963,1.6923889511467989,True,243.04294739985755,0.23791017083277588,0.7134499693250942,0.44960422969886177,0.011288664499203037,0.9547427316199814,10.792445921991549,0.37391546795379704,-0.19985635207096256,0.8415929276815446,
power_law_eps0.15,24,grid_spline1min,2039,0.440642117099636,0.07350163742138774,1.9007037294588962,True,256.1420700189095,0.14379785352570984,0.7134499693250942,0.44960422969886177,0.01240282150477437,0.9084154270271491,11.305639145967893,0.3342069508596302,-0.21526110100858328,0.8295637555866812,
power_law_eps0.15,25,grid_const,2128,0.5592571954388542,0.06603631723487467,1.5674423059360847,True,117.5071319537291,0.41863109724992187,0.7134499693250942,0.44960422969886177,0.01036422142593485,0.974484046677714,4.724279030453223,0.9088192373418708,0.05145080269343019,0.9589663036530991,
power_law_eps0.15,25,grid_spline2min,2128,0.5353319659592671,0.07269588123550196,1.6520033243117582,True,994.0416978885978,0.378933721068493,0.7134499693250942,0.44960422969886177,0.010727654738228731,0.9649466012078074,4.701663658942842,0.9101958521531381,0.06568937037756963,0.9476251353447277,
power_law_eps0.15,25,grid_spline1min,2128,0.46708295110143677,0.0777540749733883,1.8932436591995463,True,1028.46091232086,0.2696141647728254,0.7134499693250942,0.44960422969886177,0.012028949852096071,0.9140719272135445,5.113453829697539,0.8834713813167028,0.16210781186696663,0.8712209545867706,
power_law_eps0.15,26,grid_const,2037,0.3136320759384811,0.04823534862645411,2.3279713663966093,True,46.278721532702754,5.74080548928722e-13,0.7134499693250942,0.44960422969886177,0.013750444577440346,0.8306470921093524,14.41599172194287,0.15484836059241688,0.021651351527809733,0.9827260705210437,
power_law_eps0.15,26,grid_spline2min,2037,0.3023686096193837,0.053247862479854635,2.3663332902159704,True,270.02218629828235,5.74080548928722e-13,0.7134499693250942,0.44960422969886177,0.013643471833851062,0.8375778777770858,14.44498869689263,0.15364450293409898,-0.06565044368530082,0.9476561274520896,
power_law_eps0.15,26,grid_spline1min,2037,0.2726159110617357,0.054032548062149674,2.467676258216328,True,266.89176907899497,5.74080548928722e-13,0.7134499693250942,0.44960422969886177,0.016022862081325973,0.6662535052793026,14.164518897388584,0.16561879670106697,-0.17567049610391128,0.860552815501032,
power_law_eps0.15,27,grid_const,1960,0.44600990226420983,0.07661060495278475,1.809506263709867,True,283.17935354541214,0.21906978416891115,0.7134499693250942,0.44960422969886177,0.010653539159314773,0.9775691931253907,6.524634149659975,0.7694301987039502,-0.18593128119993296,0.8524986510548827,
power_law_eps0.15,27,grid_spline2min,1960,0.42494838216178454,0.07808566790846802,1.8783552040968967,True,312.49154893453385,0.18626426982983768,0.7134499693250942,0.44960422969886177,0.010673567014778174,0.9771514629698064,6.136626836711786,0.8036567477060013,-0.15192060597730267,0.879249555717204,
power_law_eps0.15,27,grid_spline1min,1960,0.4087719489088354,0.0797756573455505,1.9312250622084115,True,320.1152344925511,0.16757715805377943,0.7134499693250942,0.44960422969886177,0.0081501841161149,0.9993623926559374,5.88246848830204,0.8250391357056013,-0.12108557433724552,0.9036232551107757,
power_law_eps0.15,28,grid_const,1949,0.34445785405704205,0.08628350001615899,2.1306188842413545,True,573.3310089691403,0.042808809874022975,0.7134499693250942,0.44960422969886177,0.010783995974276928,0.9754226702681592,7.911175861904792,0.6375128626299977,-0.32862239913510555,0.7424411155074568,
power_law_eps0.15,28,grid_spline2min,1949,0.31557588148102333,0.051935115820948716,2.2240798842258083,True,111.91740742804781,5.997589075597057e-13,0.7134499693250942,0.44960422969886177,0.009431557187675743,0.994511327660681,6.7912181250306665,0.744997274521809,-0.349212815606885,0.7269295456671372,
