fitter,t0,t1,t_mid,n_events,n,n_within_10s,mu_mean,converged,loglik_per_event,gain_over_poisson_per_event,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,fit_seconds,heldout_gain_over_poisson_per_event,heldout_gain_kernel_only_per_event,heldout_n_events,boot_n,boot_mean,boot_sd,boot_lo,boot_hi,kernel_phi,mu_grid,boot_abandoned
neural_const,45000.0,45600.0,45300.0,1021,0.631345162684934,0.5525384386476146,0.6321839127471303,True,1.0715014661743494,1.53989330322583,0.0211532260739466,0.7425197164212174,21.399433549644527,0.0184741909831438,-0.691943609162957,0.4889727428352309,21.105620599992108,1.4200790532608445,1.4122794506052805,1180,20,0.435075485591709,0.0602851083190995,0.3353872322064572,0.5578001595560786,1.5952e+03 7.2742e+02 3.4311e+02 1.6939e+02 4.5473e+01 1.0581e+01 3.7010e+00 8.4021e-01 1.4748e-01 3.7897e-02 1.5397e-02 7.3689e-03 3.0112e-03 0.0000e+00,0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322 0.6322,
neural_const,45300.0,45900.0,45600.0,934,0.5593130964950278,0.4867855374513264,0.6784129721503084,True,0.8070240430774819,1.364477260064786,0.0347198977696002,0.2053636732746107,10.390145274902473,0.4069565769493686,-0.090951880446543,0.9275308263489423,20.90647600000375,1.3551588800771168,1.3032215603781667,1345,20,0.4139620041433538,0.0521513597260541,0.3461729232778986,0.5028906304469646,1.7211e+03 8.2018e+02 3.9447e+02 1.2090e+02 3.9541e+01 7.2985e+00 3.6568e+00 7.1852e-01 1.0020e-01 3.0663e-02 1.4047e-02 6.9016e-03 2.7826e-03 0.0000e+00,0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784 0.6784,
neural_const,45600.0,46200.0,45900.0,1180,0.6536181145940707,0.5504409781544627,0.681024392330894,True,1.096938430943356,1.420598368699792,0.0337046533451474,0.1338859294717193,15.637797931123172,0.1104809448764518,1.029042455495934,0.3034597249933954,23.583141800016165,1.3230629687712212,1.3228069847493564,1219,20,0.5844676173631029,0.0556426196240022,0.4698366250060216,0.6508074495835822,1.6245e+03 9.3948e+02 4.3833e+02 1.4062e+02 5.4986e+01 1.0953e+01 3.7685e+00 6.7093e-01 9.1703e-02 3.2891e-02 1.6884e-02 9.0480e-03 3.9235e-03 0.0000e+00,0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810 0.6810,
neural_const,45900.0,46500.0,46200.0,1345,0.6665123868732302,0.5711267694154284,0.7614022343643638,True,1.1370819247563315,1.3298622879365385,0.0228024509783801,0.4794519950940613,10.99108689795659,0.3582128387471917,1.7782456905976047,0.0753635117532276,27.510725600004665,1.5982766703279596,1.5827024994800505,1107,20,0.5853266152179776,0.0438060517687592,0.4991222435475666,0.6623580321963657,1.2224e+03 7.3134e+02 3.6770e+02 1.4814e+02 6.0690e+01 1.3765e+01 4.7799e+00 7.6589e-01 1.0976e-01 3.5175e-02 1.7029e-02 8.7545e-03 3.6481e-03 0.0000e+00,0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614 0.7614,
neural_const,46200.0,46800.0,46500.0,1219,0.7205232840928262,0.5990116547722816,0.576196797699214,True,1.0371143706977854,1.3282578964326603,0.0173113575367151,0.8520073468281681,13.346593162307316,0.2049337265356969,0.5293121038182076,0.5965889605095,23.915360299986787,1.2665636003093994,1.2645803945553868,1144,20,0.6830720309485223,0.0217439838439222,0.6491936024145512,0.7239436799263661,1.6585e+03 9.4762e+02 3.9533e+02 1.2322e+02 4.3678e+01 1.1514e+01 4.7397e+00 8.2576e-01 1.1786e-01 4.8192e-02 2.5301e-02 1.2542e-02 4.7340e-03 0.0000e+00,0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762 0.5762,
neural_const,46500.0,47100.0,46800.0,1107,0.6965181135843682,0.5623925159281508,0.5368114501788958,True,1.2294041894545555,1.616924911962065,0.0203141815260287,0.7428880542314231,10.523195847899386,0.3958498838534229,-0.1143373603303041,0.908970367419202,27.30934979999438,1.1344846505854085,1.1374882725183904,1172,20,0.4412376744702844,0.0695184151566999,0.367740899484383,0.6033776271080453,2.6763e+03 1.4291e+03 4.4303e+02 1.0449e+02 3.5570e+01 1.1923e+01 3.6234e+00 6.1093e-01 1.0284e-01 3.4491e-02 1.8029e-02 1.0432e-02 5.0055e-03 0.0000e+00,0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368 0.5368,
neural_const,46800.0,47400.0,47100.0,1144,0.5138123567245282,0.4800078113873274,0.92789627859306,True,0.9206599768046276,1.275303460081031,0.0173914023771688,0.873330188469831,24.908713450643464,0.0055212483948944,0.1308895618445822,0.8958626720833412,26.057644799991976,1.3515421246854085,1.3474019101349342,1003,20,0.3838760363312811,0.0327746186725573,0.3391401915060894,0.4342313061631221,1.9452e+03 1.0039e+03 3.6216e+02 8.6670e+01 3.6554e+01 1.3030e+01 3.3562e+00 6.8944e-01 1.4479e-01 3.7359e-02 1.1949e-02 4.2494e-03 1.3282e-03 0.0000e+00,0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279 0.9279,
neural_const,47100.0,47700.0,47400.0,1172,0.5207220621648575,0.4947832289097569,0.9391371816219948,True,0.8277581226390031,1.1582208077181917,0.0206792546363533,0.6899300175834207,11.60263710768672,0.3125301576058736,0.3527726801267302,0.724258866745733,24.91068080000696,1.4635418450574051,1.4596157995134038,1010,20,0.3993126578712277,0.0355623550391393,0.3460082556849109,0.4618807724786339,1.2719e+03 7.5370e+02 3.4903e+02 8.6651e+01 2.9751e+01 1.3071e+01 4.2127e+00 9.3253e-01 1.9008e-01 4.5279e-02 1.2751e-02 3.8759e-03 1.0334e-03 0.0000e+00,0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391 0.9391,
neural_const,47400.0,48000.0,47700.0,1003,0.5697518444011014,0.5298770769607759,0.715571771609814,True,0.8715601272216814,1.3577389944758924,0.0272841069605649,0.4364718197427094,9.79293004759618,0.4588443637539987,0.7202140711623378,0.4713932015622438,24.173612800019328,1.7741283395966865,1.7758593617898104,990,20,0.4267755096147442,0.0514451708442209,0.3680568902396781,0.5310520881723937,1.3899e+03 7.7625e+02 3.5459e+02 1.1276e+02 3.1922e+01 1.0066e+01 4.0460e+00 8.6900e-01 1.7884e-01 5.4099e-02 1.8181e-02 5.9442e-03 1.5936e-03 0.0000e+00,0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156 0.7156,
neural_const,47700.0,48300.0,48000.0,1010,0.6240852304042528,0.5226489075757683,0.6338555060798927,True,0.9996839493476972,1.4789079947285384,0.024301154849998,0.581176903690025,11.475651844005506,0.3216795290474155,0.4973881855552035,0.61891533531381,20.6097723999992,1.499193508067923,1.4670755982647494,782,20,0.5465262897779734,0.0505835318181118,0.4298900165318436,0.6111292979017607,1.9979e+03 8.8326e+02 2.8956e+02 1.2633e+02 4.9745e+01 1.4157e+01 3.8793e+00 4.2279e-01 7.7886e-02 2.9619e-02 1.5675e-02 8.6396e-03 3.8429e-03 0.0000e+00,0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339 0.6339,
neural_const,48000.0,48600.0,48300.0,990,0.6678333119731219,0.5631215806520694,0.5491360912448597,True,1.2991104358022327,1.7983351478897436,0.0231573742378561,0.6543931480620895,31.582294466094236,0.0004699086320071,-0.2543330468163812,0.7992382713030697,26.20072870000149,1.358362234039755,1.35933663310248,956,20,0.5350081000817618,0.0851382078470649,0.4223428133446061,0.6616463647092294,2.7626e+03 1.1623e+03 3.6767e+02 1.3642e+02 4.5544e+01 1.3657e+01 4.2520e+00 3.7322e-01 9.3942e-02 3.3314e-02 1.6124e-02 8.7372e-03 3.9482e-03 0.0000e+00,0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491 0.5491,
neural_const,48300.0,48900.0,48600.0,782,0.487342366095526,0.4616093256467826,0.6458376165257511,True,0.7655965942786541,1.5006715089494893,0.0191805065548439,0.9304563465407416,17.095959747942523,0.0722674201719201,-0.9688146897125716,0.3326376559699522,21.98966980000841,1.385247088358289,1.3733625936072031,936,20,0.3667096494283158,0.0277542197078715,0.3299758912384501,0.4212217713135598,2.5809e+03 1.2396e+03 4.6445e+02 7.7011e+01 3.1607e+01 6.7305e+00 2.9323e+00 5.4802e-01 1.5139e-01 4.2595e-02 1.3560e-02 4.3272e-03 1.0470e-03 0.0000e+00,0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458 0.6458,
neural_const,48600.0,49200.0,48900.0,956,0.5729341075853912,0.5328314794130884,0.6668753061073718,True,0.8440625024157414,1.3782342445804865,0.0170060331975743,0.9405361590964716,22.85882968002228,0.0112798277798505,-0.7996886746525467,0.4238911962747084,21.99052049999591,1.1868855890705192,1.1645734199610311,777,20,0.4108818872261805,0.07373561683351,0.3380616365637855,0.5627102006435242,1.8859e+03 1.0122e+03 4.1256e+02 1.0967e+02 4.4899e+01 1.0775e+01 3.4553e+00 5.6764e-01 2.3333e-01 6.7067e-02 1.8763e-02 5.7670e-03 1.5924e-03 0.0000e+00,0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669 0.6669,
neural_const,48900.0,49500.0,49200.0,936,0.5781775292399287,0.5428069964791712,0.6436083488297244,True,0.8408118594207411,1.3961260381592957,0.0293478005739067,0.3882252151969179,20.718570062846396,0.0231437528838388,-0.2896006740997349,0.7721217512343019,18.247567899990827,1.0990986434010024,1.0330239507166163,658,20,0.446381267512362,0.0556328304508254,0.3788632532625685,0.5558266383742574,1.9858e+03 9.9914e+02 3.4656e+02 1.2255e+02 4.1986e+01 1.2013e+01 3.2770e+00 5.7251e-01 1.9462e-01 6.7733e-02 2.1846e-02 6.2852e-03 1.4305e-03 0.0000e+00,0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436 0.6436,
neural_const,49200.0,49800.0,49500.0,777,0.5807081592850432,0.4576489750203045,0.5109521809423765,True,0.4437958796695321,1.1852851845180312,0.0264651817994799,0.6379604830206178,6.948860126133247,0.7302638925000514,-0.4773961354113413,0.633080065606596,15.07959859998664,0.8854250886986493,0.8589375999595623,619,20,0.4971191516849432,0.0507196054852411,0.4345852197963001,0.5868495562401755,7.7780e+02 6.5925e+02 3.4082e+02 1.0689e+02 3.3776e+01 8.8459e+00 2.6995e+00 8.2308e-01 9.1934e-02 2.9381e-02 1.4785e-02 9.2540e-03 4.6002e-03 0.0000e+00,0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110 0.5110,
neural_const,49500.0,50100.0,49800.0,658,0.6072385227840309,0.4444375835107922,0.4271807778218514,True,0.1464871086953338,1.054211832586163,0.0210783793854463,0.925787675243794,17.255657829532815,0.0688949008576568,-0.3109411154559607,0.7558453870504009,17.029416699981084,1.3109636172838002,1.2413302426462491,984,20,0.5741904900144333,0.0492682398991865,0.5140714238940653,0.6802344989868714,1.4242e+03 7.9887e+02 2.8574e+02 9.2020e+01 3.5719e+01 7.0429e+00 3.1410e+00 6.3361e-01 3.4313e-02 2.4494e-02 1.8291e-02 1.2186e-02 6.0921e-03 0.0000e+00,0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272 0.4272,
neural_const,49800.0,50400.0,50100.0,619,0.3274691945446539,0.3274690334012634,0.6942847060451571,True,-0.0970775226355722,0.8717468598959779,0.0192719451994146,0.9722212277106228,34.00453218772021,0.0001843719494474,0.4001858659955921,0.6890196240763939,11.697901399980765,1.526813747925578,1.3978034477674004,1170,20,0.3325321392986754,0.0306580913352968,0.2778674664251205,0.3832915439429315,9.5707e+02 4.0180e+02 1.8328e+02 8.6676e+01 3.0719e+01 7.3636e+00 4.3398e+00 1.3936e+00 2.3599e-02 2.0655e-05 4.0433e-07 3.4485e-08 6.4298e-09 0.0000e+00,0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943 0.6943,
neural_const,50100.0,50700.0,50400.0,984,0.7503971644460863,0.6508863100120702,0.4233530864211984,True,0.7700866551004448,1.2753904132643377,0.0186731175263462,0.8760253125535709,15.739416717542923,0.1073388395116888,-0.3375515665536572,0.7357011461326541,25.5107078999863,1.7215509260304795,1.70359970851446,1197,20,0.722460080673338,0.0386730857184961,0.6718018144318574,0.7907938869659109,1.1385e+03 6.4850e+02 3.5612e+02 1.4137e+02 3.4238e+01 9.8489e+00 4.6936e+00 1.6050e+00 1.0383e-01 6.2468e-02 3.5380e-02 1.5252e-02 4.0608e-03 0.0000e+00,0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234 0.4234,
neural_const,50400.0,51000.0,50700.0,1170,0.712072806678222,0.629853545585695,0.5568492551091944,True,1.1261595577285406,1.4583301851528854,0.032937136996141,0.1544376370208752,11.594413838043156,0.3131172502258929,-0.0100403476758355,0.9919890961992254,19.505875200004084,1.6497408926676551,1.622765416382746,1502,20,0.598047429402839,0.0459872349003681,0.527522533789844,0.6763431535230503,1.8041e+03 9.6960e+02 3.7928e+02 1.0982e+02 4.8475e+01 1.0454e+01 4.7025e+00 1.4698e+00 2.6715e-01 5.8160e-02 1.9305e-02 8.1378e-03 3.1451e-03 0.0000e+00,0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568 0.5568,
neural_const,50700.0,51300.0,51000.0,1197,0.5604949671594371,0.5582892572494023,0.8785881674163907,True,1.442724673354357,1.7520806230125303,0.0456739939501785,0.0131298748005402,12.013584931163509,0.2841483402904809,0.4751445225603368,0.634683966231515,26.34941229998367,1.414070887957621,1.4003270279812656,1582,20,0.5123764187283202,0.0225986403396351,0.4715812536773898,0.54682442109043,1.7060e+03 7.5465e+02 3.2956e+02 1.2003e+02 4.7217e+01 1.6469e+01 4.6241e+00 1.0721e+00 2.1158e-01 3.6001e-02 5.3872e-03 7.3669e-04 8.9554e-05 0.0000e+00,0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786 0.8786,
neural_const,51000.0,51600.0,51300.0,1502,0.8516225765226523,0.6849961262499659,0.3843463471689344,True,1.5691434603380665,1.651520283230133,0.0207922380620796,0.5278378809461723,12.52235159821433,0.2516164204667762,-0.1139779438214737,0.9092552777679522,24.61815709999064,1.4897468040943902,1.4727854376636564,1255,20,0.7863606622221366,0.0194951121607674,0.7488689705819681,0.8121439198357853,2.0919e+03 9.3021e+02 3.4706e+02 1.1721e+02 4.8772e+01 1.6487e+01 4.0413e+00 8.0848e-01 1.8280e-01 6.0536e-02 2.7809e-02 1.4349e-02 6.2925e-03 0.0000e+00,0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843 0.3843,
neural_const,51300.0,51900.0,51600.0,1582,0.8069089813531043,0.7041848607498655,0.4913074813326658,True,1.40417741694569,1.4346619238342373,0.0149882078821321,0.8639246700275498,23.48952937080025,0.0090769658866786,-0.4152125962663957,0.6779862784873081,34.37550850000116,1.6658562707460671,1.6531980332169305,1345,20,0.7410644335456433,0.0495848458548378,0.6359291342381864,0.799950884697453,2.3706e+03 1.0329e+03 3.8088e+02 9.7566e+01 3.7296e+01 1.3480e+01 3.8425e+00 7.2581e-01 2.2032e-01 1.0055e-01 4.3867e-02 1.5847e-02 4.1404e-03 0.0000e+00,0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913 0.4913,
neural_const,51600.0,52200.0,51900.0,1255,0.7212244817025573,0.6464592849485867,0.568754672106307,True,1.2287494122700084,1.4907882159202706,0.0219413141413118,0.5737785997376702,16.91418185622625,0.0762846165224043,0.1645995206055837,0.8692592085712101,23.022154800011776,1.352424640643277,1.3477263251313796,1400,20,0.6737574916565416,0.0740834867046623,0.4668387618541368,0.7296221646463708,2.5125e+03 8.2160e+02 3.8372e+02 1.1562e+02 2.9514e+01 1.1814e+01 4.2586e+00 4.9456e-01 1.3334e-01 7.6335e-02 3.9972e-02 1.4965e-02 3.1125e-03 0.0000e+00,0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688 0.5688,
neural_const,51900.0,52500.0,52200.0,1345,0.7743051893241255,0.6169134824984229,0.5169567148738841,True,1.485165961492883,1.6779463246730897,0.0251511144776949,0.3566545884381743,34.36517733854061,0.000160148050274,0.7546296685786722,0.4504712169721373,26.192113800003423,1.319774722308064,1.3209563001829774,1391,20,0.7380013772825362,0.0296221738820394,0.6854908921414248,0.7781840214183268,1.7605e+03 6.2302e+02 3.9234e+02 2.0573e+02 4.3008e+01 1.3309e+01 4.8246e+00 4.2151e-01 7.2134e-02 3.5992e-02 2.1720e-02 1.2811e-02 5.9368e-03 0.0000e+00,0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170 0.5170,
neural_const,52200.0,52800.0,52500.0,1400,0.6768397336241527,0.6140562986540752,0.7565808784552192,True,1.2216934945897309,1.3743956342025272,0.0215411591645946,0.5273058159329302,31.72332053176269,0.0004452302830055,0.2354777393069146,0.8138379545995281,29.571062800008804,1.580064784686225,1.581068473904552,1363,20,0.6477442506122879,0.0470626562700673,0.5460720418959337,0.7119815311299573,8.6475e+02 5.0285e+02 3.4640e+02 1.9406e+02 4.7208e+01 1.0587e+01 4.7975e+00 5.5724e-01 1.2304e-01 6.7566e-02 3.2042e-02 1.1156e-02 2.5544e-03 0.0000e+00,0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566 0.7566,
neural_const,52500.0,53100.0,52800.0,1391,0.6299038991365885,0.5779651520109044,0.8549300875644195,True,1.1867349260802542,1.3458863893729578,0.0249213334685651,0.3476384191705273,39.23511358356486,2.30908588764426e-05,-0.1669273885649068,0.8674271825386057,30.3666077000089,1.362808496543808,1.3618678257254115,1302,20,0.4504359775499562,0.0540552699531847,0.389516409787457,0.551671297198723,1.1636e+03 5.8243e+02 3.1252e+02 1.7184e+02 6.4089e+01 1.1713e+01 3.6154e+00 6.7384e-01 1.6516e-01 6.2834e-02 2.3934e-02 8.0584e-03 2.0886e-03 0.0000e+00,0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549 0.8549,
neural_const,52800.0,53400.0,53100.0,1363,0.6944136312077075,0.6025923797514061,0.6956825076213673,True,1.4297242596010589,1.6092104831206726,0.018511127849815,0.7313374562581693,18.851423619814543,0.0421909182263669,0.4133348538199668,0.6793612972751768,27.878084600000875,1.2227803294315212,1.224853918464721,1398,20,0.4907064296448191,0.087044643152686,0.4137660371483332,0.6588211582840536,1.5361e+03 8.1908e+02 3.7642e+02 1.6354e+02 7.5100e+01 1.4501e+01 3.2820e+00 5.4581e-01 1.2740e-01 4.5603e-02 2.0305e-02 9.3778e-03 3.5505e-03 0.0000e+00,0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957 0.6957,
neural_const,53100.0,53700.0,53400.0,1302,0.8008506914600615,0.6956173124846051,0.4349410794713895,True,1.1521241592500195,1.3773969916976516,0.0151662630424891,0.9210210079876636,13.88785299526496,0.1781687166268448,0.4689358252946065,0.6391155079004258,26.521443200006612,1.3501965876269189,1.3328417319489343,1594,20,0.7788552512647401,0.0210940428400065,0.7504456272577184,0.8145127850050082,1.7897e+03 6.8199e+02 3.1566e+02 1.4651e+02 4.9910e+01 1.2857e+01 3.4325e+00 6.9383e-01 1.5408e-01 8.0320e-02 4.5645e-02 1.9478e-02 4.4160e-03 0.0000e+00,0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349 0.4349,
neural_const,53400.0,54000.0,53700.0,1398,0.7950953277825876,0.6842681593570306,0.459166711109697,True,1.097915393110466,1.252047125532857,0.0174734214714012,0.7799590915662726,20.724959165316417,0.023095211558821,-0.4500940452030749,0.6526426303480287,35.21539189998293,1.3153771977244375,1.3117271261901262,1525,20,0.6672191443608988,0.1216848856477932,0.4400315968430427,0.7804438907709026,1.7904e+03 6.5927e+02 3.0898e+02 1.2865e+02 4.5226e+01 1.1480e+01 2.9938e+00 5.7578e-01 2.0016e-01 1.0350e-01 4.9577e-02 1.8556e-02 4.5403e-03 0.0000e+00,0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592 0.4592,
neural_const,53700.0,54300.0,54000.0,1594,0.7561696198693709,0.6156038774155074,0.6468353210771918,True,1.3130127786354555,1.3359405745014417,0.0136204457801658,0.9249144272039008,10.46058734989409,0.4010546396102925,0.4349033926941313,0.6636325518884418,32.41538310001488,1.5488450664629816,1.5471465409971137,1467,20,0.684902189517566,0.0448519239418352,0.6167525079607802,0.7520148277073883,1.7088e+03 8.6444e+02 3.8988e+02 1.4057e+02 4.3527e+01 1.2509e+01 3.1673e+00 6.5143e-01 1.6084e-01 5.9685e-02 2.7844e-02 1.3520e-02 5.3952e-03 0.0000e+00,0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468 0.6468,
neural_const,54000.0,54600.0,54300.0,1525,0.7090046624655243,0.6623034769040353,0.728712045158381,True,1.256510379845173,1.3236903460198073,0.0196802957295325,0.5890215374610175,4.416304897427263,0.9266190544694416,0.4077644536135095,0.683446612799272,39.774537099990994,1.661303826629792,1.6343089095808268,1942,20,0.6544305658682068,0.0639003693873622,0.5099495768305194,0.7182518205502119,1.1729e+03 6.5748e+02 4.1444e+02 1.8373e+02 3.5062e+01 1.1391e+01 3.9529e+00 5.5727e-01 1.6191e-01 9.1871e-02 4.4336e-02 1.3685e-02 1.9586e-03 0.0000e+00,0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287 0.7287,
neural_const,54300.0,54900.0,54600.0,1467,0.6330231789944755,0.6204738263116225,0.8946740707204328,True,1.45882095441986,1.564775831493025,0.0189072842104086,0.6634580342508455,24.47187561728668,0.0064417117483593,-0.0106692048886563,0.991487367645171,33.43878179998137,1.6503120300335874,1.591899257696563,2139,20,0.5208030136902554,0.0581186270876884,0.4412099273842507,0.6087140658488445,1.6204e+03 7.7903e+02 3.2617e+02 1.7111e+02 6.0673e+01 1.4824e+01 4.5926e+00 4.9844e-01 1.7006e-01 8.1222e-02 2.9484e-02 6.0540e-03 5.0935e-04 0.0000e+00,0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947 0.8947,
neural_const,54600.0,55200.0,54900.0,1942,0.7506277445948146,0.69784408548697,0.8077708806041646,True,1.8398914491625693,1.6653474555274452,0.0216816849608851,0.3162750430452072,28.840127749846737,0.0013224908036107,-0.0253071968754652,0.9798099334943964,53.35804610000923,1.931613608011692,1.9311538228021277,2040,20,0.6166538815730762,0.0856324768812456,0.4713293035996655,0.7282813329760766,1.8264e+03 1.0022e+03 3.7348e+02 1.8039e+02 7.7448e+01 1.3474e+01 4.0970e+00 6.4360e-01 2.3129e-01 8.9991e-02 3.0721e-02 9.1171e-03 2.1313e-03 0.0000e+00,0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078 0.8078,
neural_const,54900.0,55500.0,55200.0,2139,0.8216093281866488,0.720169714078928,0.6243698565245097,True,1.8701743062532077,1.5990102523869485,0.0241192444132791,0.1632918946175997,12.608687237789258,0.2463806109905931,0.6642227329466742,0.5065477657355907,58.80791989999125,1.8220740640611257,1.8218810266848395,2207,20,0.6360015338814037,0.1332077229796033,0.4579082917017195,0.7781004019403928,2.1060e+03 1.1558e+03 3.7779e+02 1.5846e+02 6.3459e+01 1.5718e+01 4.0779e+00 8.8752e-01 2.3092e-01 7.8564e-02 3.0940e-02 1.2305e-02 3.9933e-03 0.0000e+00,0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244 0.6244,
neural_const,55200.0,55800.0,55500.0,2040,0.8120836149825164,0.6910768169808195,0.6764229223997928,True,2.1776618852919394,1.953886453669824,0.0410764949364864,0.0019888886837066,23.161533993638717,0.0101657796868351,1.1055992489752806,0.2689000150357855,41.70896099999664,1.6171144992626794,1.613781545380394,2351,20,0.7676915392733181,0.0186247017334013,0.7314976446931265,0.7912218771598738,2.8724e+03 1.3302e+03 3.9018e+02 1.5163e+02 6.8090e+01 1.8058e+01 6.6563e+00 5.0998e-01 1.0111e-01 3.3971e-02 1.6950e-02 9.6127e-03 4.5329e-03 0.0000e+00,0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764 0.6764,
neural_const,55500.0,56100.0,55800.0,2207,0.8037950669182684,0.6925515717406154,0.7132762100509769,True,2.131958246312038,1.829498495271448,0.0343575031889331,0.0106620845326759,17.19939285964902,0.070066724350212,1.2128864666071846,0.2251732305207073,53.23042239999632,1.6536870241261414,1.659399744061928,2176,20,0.6333581777617187,0.0863879942716974,0.5027941570801929,0.7338022566661061,2.6596e+03 1.2143e+03 3.9039e+02 1.4957e+02 6.5120e+01 2.1398e+01 4.5260e+00 7.5171e-01 1.4893e-01 4.5084e-02 1.9503e-02 9.7266e-03 4.2015e-03 0.0000e+00,0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133 0.7133,
neural_const,55800.0,56400.0,56100.0,2351,0.7058764432988295,0.6236985890770538,1.0610543026826211,True,1.990353253536724,1.6246868602128004,0.0284711772940552,0.0433845203102415,32.56973370822358,0.0003216342744254,0.2949767287972668,0.7680116568982583,64.71997470001224,1.427805720169762,1.4162311638600693,2840,20,0.5106051219444964,0.0640765363749834,0.4573424813765894,0.6666149894809367,2.8006e+03 1.1313e+03 3.7887e+02 1.4250e+02 5.6437e+01 1.3776e+01 3.9304e+00 6.6103e-01 1.3695e-01 4.7095e-02 2.0244e-02 8.9038e-03 3.1977e-03 0.0000e+00,1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611 1.0611,
