fitter,t0,t1,t_mid,n_events,n,se_n,mu_mean,converged,condition_number,beta_exp,alpha,timescales,edge_window,loglik_per_event,gain_over_poisson_per_event,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,heldout_gain_over_poisson_per_event,heldout_gain_kernel_only_per_event,heldout_n_events,boot_n,boot_mean,boot_sd,boot_lo,boot_hi
exp_spline,37500.0,38100.0,37800.0,3131,0.393718664251099,0.011589534479415544,3.163778103716346,True,3.263355297138534,517.4890270558528,0.39372,1.93e-03,False,1.7241650262640364,1.071986960153777,0.07915897816190542,1.638199120376726e-17,62.8028324751406,1.0645424219056121e-09,5.956638466522471,2.574789676704574e-09,0.9603867895256673,0.9274144533669069,2334,100,0.3945621907273123,0.00981324131709875,0.3762562673463138,0.4142656541457491
exp_spline,37800.0,38400.0,38100.0,2371,0.3027677629463522,0.011570264435577056,2.75522939009033,True,2.726691313395871,1152.167707577257,0.30277,8.68e-04,False,1.3713065936114972,0.997169162762238,0.07315553756579618,1.7628530522145735e-11,55.37069893219473,2.692414628360607e-08,5.502983884433435,3.7341656664292525e-08,0.9504102009855468,0.9450752210723712,2876,100,0.3033253154393208,0.010533197691776517,0.28477396435646635,0.32106309579624215
exp_spline,38100.0,38700.0,38400.0,2334,0.2871692851416092,0.011331083647932677,2.77291148079914,True,3.1475004225568624,1284.2636735299645,0.28717,7.79e-04,False,1.3243896040004142,0.9659804463700592,0.10105853701538203,3.327235301280858e-21,81.03500925183538,3.1458922203515475e-13,9.031887691969528,1.6873554552876685e-19,1.1912016508243632,1.1761928689445407,2850,100,0.2878739551023271,0.010252896259379928,0.2689269351537237,0.30692623284182574
exp_spline,38400.0,39000.0,38700.0,2876,0.30262193799303383,0.010517008283343858,3.342765510553391,True,2.8787345014112096,1121.837239217296,0.30262,8.91e-04,False,1.523006619804489,0.9557805561796979,0.1164909488887309,1.8525653308725815e-34,123.91789401082022,8.095819762160435e-22,13.735762523938464,6.199985717926518e-43,1.323455869312148,1.336343731967646,2530,100,0.3024399429888999,0.010010515204783651,0.28312845731700503,0.3204420791850118
exp_spline,38700.0,39300.0,39000.0,2850,0.4440292898662512,0.01291945157875682,2.640860799833462,True,2.981723686843999,345.3589990489873,0.44403,2.90e-03,False,1.7837806256290325,1.2256360075824826,0.10497514437850802,8.438053842402488e-28,102.02161887643746,2.145050535922951e-17,7.521429951373925,5.4180353837488685e-14,1.389669216648855,1.3891137320131846,2443,100,0.4473780434516634,0.012397770260846206,0.4180521422711233,0.4687494937195042
exp_spline,39000.0,39600.0,39300.0,2530,0.46919782281311617,0.013992506021925697,2.2382158471380262,True,3.045864520511379,360.48967933383483,0.46920,2.77e-03,False,1.8373012773885156,1.398256350883096,0.10483653366379916,1.150741762418614e-24,95.45126478008814,4.415365984466852e-16,5.834618523114891,5.391377278912687e-09,1.3461300890212036,1.3460234607770185,2624,100,0.46855355319888486,0.013438860248784355,0.4436989838608293,0.4953659497891605
exp_spline,39300.0,39900.0,39600.0,2443,0.4784347777877186,0.014357600019543166,2.123639729774338,True,3.0240010254203207,330.65691167583225,0.47843,3.02e-03,False,1.7983080318261808,1.3942556157845867,0.10751983777094198,4.760327452386172e-25,65.35127726483756,3.4720644551604233e-10,5.213672143310725,1.851385626937349e-07,1.3287066739453217,1.3297608312482685,2548,100,0.4779994794940718,0.01743134376838875,0.4410272896413078,0.5109681219621236
exp_spline,39600.0,40200.0,39900.0,2624,0.4422060687932846,0.013364658124308829,2.4394187924773627,True,2.780893965874385,482.67183226392933,0.44221,2.07e-03,False,1.8286887244114378,1.3531632295636047,0.10262835624565989,1.6260749285722083e-24,90.1317773571552,5.043154919809203e-15,6.732156753810337,1.67166401050463e-11,1.3961102015090598,1.3628438667443592,1914,100,0.4403803644134496,0.013868089028616897,0.41251165186117933,0.46253938891047186
exp_spline,39900.0,40500.0,40200.0,2548,0.3798770082746513,0.012427582096180001,2.633455638193648,True,3.236513189043637,1113.054846631685,0.37988,8.98e-04,False,1.8177773993927844,1.3716430379168767,0.07980632627738565,1.45658993472322e-14,169.73979156369404,3.140392157581149e-31,9.855427317057956,6.49398646212423e-23,1.1703103824445027,1.0796948653040177,1531,100,0.37791129880959645,0.014672162939690857,0.35463584106684926,0.40630259332625934
exp_spline,40200.0,40800.0,40500.0,1914,0.37188356534951117,0.014187714605665772,2.0036914265346115,True,2.8889443826478765,1042.8666502972687,0.37188,9.59e-04,False,1.5596717929749904,1.3996508761782374,0.08099411654586645,2.2746083017699923e-11,115.7832765428025,3.620363967267973e-20,5.716311617448257,1.0886102821293257e-08,1.1253024050008105,1.1070191097302655,1551,100,0.36941695473881203,0.012150176901072991,0.3425651634852561,0.3904437735298592
exp_spline,40500.0,41100.0,40800.0,1531,0.33092587196005074,0.015037060777145488,1.707254150048604,True,3.0634195423904735,730.5737748169374,0.33093,1.37e-03,False,1.0325322197334967,1.0957854792919592,0.0812818350429583,3.0205195345243624e-09,32.282346143533026,0.00035927548705187614,3.471126051399155,0.0005182806462258228,1.0564939895624024,1.0504098775851736,1858,100,0.3308223136473445,0.015114604547819545,0.30569438761763557,0.35654079825705637
exp_spline,40800.0,41400.0,41100.0,1551,0.3157223281514351,0.0145693491812848,1.7688577817285351,True,3.056684952485635,988.2533660379927,0.31572,1.01e-03,False,1.072784002387276,1.1230584944268833,0.0790466466574759,7.077685679427792e-09,38.125167653067145,3.6093980079790696e-05,4.85237083633487,1.2199423572093177e-06,0.9690334436411099,0.969110403709558,1745,100,0.31442734605041034,0.015224438622508626,0.2842096174721884,0.3387721791438666
exp_spline,41100.0,41700.0,41400.0,1858,0.3121254211085535,0.013266812834828017,2.130118279300513,True,2.85318803301824,1020.5161547343074,0.31213,9.80e-04,False,1.223083743014996,1.0927574788573584,0.08044164148828342,6.621557746647067e-11,75.28172907345616,4.193336783906544e-12,6.410232163401549,1.4529820303905356e-10,1.032102981604629,0.9910778724051027,1263,100,0.31266795711856404,0.012442025375199499,0.28970287773723485,0.33592998544515584
exp_spline,41400.0,42000.0,41700.0,1745,0.300140979690915,0.013462125559719635,2.0354233173989225,True,2.782984131331131,860.7893076764299,0.30014,1.16e-03,False,1.0885837696448104,1.0210035902244292,0.08585703341891149,1.220065393913986e-11,58.921803651210986,5.794001745616377e-09,6.956344857249505,3.492144269310275e-12,1.323287648218725,1.3277161329596248,1390,100,0.3022341688410278,0.01329700073856756,0.2758593178302237,0.32450348576672894
exp_spline,41700.0,42300.0,42000.0,1263,0.2634530677701827,0.014679301367499252,1.5504312923437664,True,2.9869491588505923,1327.3342594423489,0.26345,7.53e-04,False,0.7467433104215602,1.0024278432872156,0.06850655430681402,1.3433174924391026e-05,26.44737749891448,0.0031828686711447124,3.7711845872179492,0.0001624744297598575,1.2329587456466327,1.226342010682026,1429,100,0.2642594071651945,0.014982624570453748,0.23343708017533202,0.2917278978746306
exp_spline,42000.0,42600.0,42300.0,1390,0.36104059541255273,0.01640335743235138,1.4802559539609188,True,3.051651760466697,710.714479090255,0.36104,1.41e-03,False,1.1788201152414632,1.3386907443328722,0.09620817315314624,1.1930237941002914e-11,59.05949681828505,5.457419929031454e-09,4.084786427472825,4.41173758429674e-05,0.9430829482414216,0.9360174554181961,1237,100,0.3607264123460679,0.016254055699060205,0.3313493643149972,0.3926939258898554
exp_spline,42300.0,42900.0,42600.0,1429,0.3858146487649396,0.016877145760277865,1.4627847781915024,True,3.0051411195046884,377.9552952579499,0.38581,2.65e-03,False,1.126005989434478,1.258205466720757,0.102759584080451,1.3666768856384622e-13,65.31654005146206,3.525633573426487e-10,5.1513912261809445,2.585611738566377e-07,1.2663523195925248,1.2660997787888097,1393,100,0.3853869679816765,0.014728323029252434,0.36042735772240775,0.42023677443078555
exp_spline,42600.0,43200.0,42900.0,1237,0.23561970640630192,0.01404783583747967,1.5758973719590077,True,2.8335371977364545,2177.816347529009,0.23562,4.59e-04,False,0.722350059490341,0.9988353423139995,0.10953675481844766,2.215270378066128e-13,33.59666955374229,0.00021610932454095772,5.763862781042497,8.221026334521173e-09,1.6072578459704348,1.5359836100336826,1934,100,0.23586402182785243,0.01300453814410278,0.20919234523434352,0.25849133849973316
exp_spline,42900.0,43500.0,43200.0,1393,0.31745636821007067,0.015305690090027795,1.5846387984722865,True,2.87493468005415,1507.3520651939402,0.31746,6.63e-04,False,1.1714275240619418,1.3291422054982824,0.08392391391707715,5.5302739713876475e-09,38.51221026200201,3.089809753991439e-05,6.460179641947561,1.04578760495541e-10,1.4111800934384158,1.3891910352865666,1833,100,0.3158383535191937,0.014042164599787793,0.2901148269528914,0.34297474627321783
exp_spline,43200.0,43800.0,43500.0,1934,0.4348272363092591,0.015226931439082075,1.821740208296489,True,3.0602070988519925,724.0855112997391,0.43483,1.38e-03,False,1.849808720624442,1.6793926998273485,0.08292916533814176,5.103056390525505e-12,125.91739810694943,3.1726464541076544e-22,7.851020376138659,4.126659017568069e-15,1.1611880691288796,1.0756078073883386,1270,100,0.4331698110637772,0.015250212080962458,0.39895628926733695,0.45800292298675893
exp_spline,43500.0,44100.0,43800.0,1833,0.3873758258512814,0.014770085250719052,1.8715668520243363,True,3.0839932572419,756.5920172487357,0.38738,1.32e-03,False,1.5648143196002056,1.4480347269766471,0.07132741994269524,1.4861384827922355e-08,154.22158684703223,5.038196924514414e-28,6.793524509918728,1.0942663674876897e-11,1.2612405055127256,1.1636948359175094,1086,100,0.3865928922924406,0.014245243434041455,0.3589104704003706,0.4140117790520805
exp_spline,43800.0,44400.0,44100.0,1270,0.28380075754485606,0.015205284066942151,1.5159550631967211,True,3.112542007426383,1252.146648458542,0.28380,7.99e-04,False,0.8876656082624028,1.1378230840259125,0.06031892944919831,0.0001851317952859501,44.52457333569174,2.649019070597174e-06,3.9107277876732174,9.201843241338345e-05,0.8693845429714899,0.8244990510589315,849,100,0.28598693680296117,0.017378068677910967,0.25565126167159863,0.31918981909530514
exp_spline,44100.0,44700.0,44400.0,1086,0.33692703831757104,0.018027774469901142,1.2001620606451853,True,2.655645032665415,498.8157551333151,0.33693,2.00e-03,False,0.7766514046894099,1.1833245594116755,0.08513953009027918,2.6855106918546794e-07,56.06334458238523,1.997576894731194e-08,1.9761369742115091,0.04813926576001716,1.2545873722840315,1.2471034321982197,885,100,0.3344478396219072,0.01585453614393584,0.3053690943248599,0.3602717814249961
exp_spline,44400.0,45000.0,44700.0,849,0.2932475099561103,0.019115710023168236,1.0000547734120493,True,3.1082194669670726,345.4057304855753,0.29325,2.90e-03,False,0.27233535465299363,0.9252058235577928,0.06840377322180907,0.000672986586734578,23.192243573568877,0.010058791099777028,1.547798366798129,0.12167084984827656,1.2774307669303129,1.262713964900662,1021,100,0.2931507081691929,0.018744021793711298,0.26071490702823785,0.3304201618369429
exp_spline,44700.0,45300.0,45000.0,885,0.31726645885152527,0.01923378690421965,1.0070319731940003,True,3.2066134929603773,849.5920108453446,0.31727,1.18e-03,False,0.6715225977044526,1.2828646079126693,0.07061903925450808,0.00027778510391987624,31.59386106805211,0.00046783527657809755,1.771032185541389,0.07655534968775819,1.1229378259312421,1.1244180291470893,934,100,0.3180235776423784,0.014560530043872493,0.2907353155153936,0.34951609805590156
exp_spline,45000.0,45600.0,45300.0,1021,0.35144585977959464,0.01895626430073345,1.1036229619417206,True,2.570334607534877,597.5362099234945,0.35145,1.67e-03,False,0.83076452220957,1.2991563592610507,0.08734204469759045,3.164835487551999e-07,42.009716736215644,7.468885063001857e-06,2.2344762446006827,0.025451753893764542,1.2285587688017356,1.2250251488469306,1180,100,0.3513820126812373,0.018351141113645192,0.31731218752725854,0.3835502619975474
exp_spline,45300.0,45900.0,45600.0,934,0.2620000772248535,0.01693604770489863,1.1488198797866123,True,3.4105684371270093,1946.6169925530814,0.26200,5.14e-04,False,0.5990152671950413,1.156468484182345,0.0975414380980476,3.463646486156136e-08,14.644205225495327,0.14558191281199792,3.835608202832078,0.0001252539465921138,1.102196997712823,1.0788209471025498,1345,100,0.25897481528946914,0.017262009253965416,0.22626211547803876,0.2939214060127962
exp_spline,45600.0,46200.0,45900.0,1180,0.321683446901614,0.016829907792936513,1.3340225544268256,True,2.721307542209105,971.195746655864,0.32168,1.03e-03,False,0.915272012666041,1.2389319504224772,0.07550219296924604,2.6920744495935376e-06,21.203964577586593,0.019715356527689413,4.722658591810916,2.3278143812814508e-06,1.0758589747156815,1.0768002254795632,1219,100,0.32170189973028884,0.016288300659546534,0.29480744442857787,0.3553980684039103
exp_spline,45900.0,46500.0,46200.0,1345,0.3720513334410414,0.017061324008075543,1.4076515942029988,True,2.940910626654287,409.75215145127765,0.37205,2.44e-03,False,0.9856467416129391,1.1784271047931458,0.07101274200906604,2.418364373459816e-06,20.03877832849906,0.028888036402986282,5.207674933761832,1.912215342439956e-07,1.3041661558900135,1.29642809331901,1107,100,0.3685370397104386,0.01858417571192002,0.3345315535079678,0.40697874378128085
exp_spline,46200.0,46800.0,46500.0,1219,0.33546309213005393,0.0170550510023117,1.3501174844891073,True,3.2965976483387944,494.2253184162227,0.33546,2.02e-03,False,0.8209494932796347,1.1120930190145097,0.08467875218410426,4.7153892240743915e-08,35.60859692594263,9.825627991541533e-05,5.516768942225464,3.452889206906098e-08,1.0423929638685805,1.04071678481257,1144,100,0.3340778155303099,0.016748349902204165,0.30318787737652386,0.3616583737943917
exp_spline,46500.0,47100.0,46800.0,1107,0.31501063559591397,0.017142437363964723,1.2638053773255138,True,3.1022451280168926,1343.6754593725884,0.31501,7.44e-04,False,0.9545018921936881,1.3420226147011975,0.09630226714244383,2.1830626541011537e-09,32.10876923873075,0.0003840618541966148,3.7542931801214,0.0001738313063961083,0.8896189865998799,0.8961227401009042,1172,100,0.3147179013516731,0.016670461155637615,0.2800430542064943,0.3461823089716833
exp_spline,46800.0,47400.0,47100.0,1144,0.28559379190314305,0.016108795180064014,1.3621345034380046,True,2.8823691897301704,935.4334643786141,0.28559,1.07e-03,False,0.7016689248475932,1.0563124081239963,0.08177999524243369,4.198395336499526e-07,37.67107700046126,4.329426064168583e-05,3.6834976745536534,0.0002300553836302482,1.0718422445219886,1.0685732082250636,1003,100,0.2845898244157387,0.01554070982665261,0.25656331479329886,0.3181370206151419
exp_spline,47100.0,47700.0,47400.0,1172,0.24853596506642447,0.014851967794729788,1.4678597482368854,True,2.887126865526742,1198.1552092963718,0.24854,8.35e-04,False,0.5830630125007388,0.9135256975799272,0.10052986072408482,9.173555064750375e-11,17.393239779505873,0.06610298756645332,6.204121452027703,5.500329741551726e-10,1.234840251113285,1.2423408246095526,1010,100,0.24795988210408615,0.015935078205433544,0.21700093925566488,0.276940684779021
exp_spline,47400.0,48000.0,47700.0,1003,0.2633483717051615,0.016442650306824593,1.2314359719662045,True,3.1027338699712006,1530.3493228565908,0.26335,6.53e-04,False,0.6058812397969128,1.0920601070511238,0.09973201412541294,3.885309571857736e-09,11.762615659804966,0.3012579147172068,6.3723517304489885,1.8615135565526698e-10,1.4909535103871703,1.494946961118793,990,100,0.2627268296831563,0.014924673176857368,0.23490726031345974,0.29030570895865027
exp_spline,47700.0,48300.0,48000.0,1010,0.35075695503293536,0.019083807327304463,1.092892459027892,True,2.9085494615309195,476.04003083454194,0.35076,2.10e-03,False,0.8049072568033007,1.284131302184142,0.08461506711160002,9.700655063227162e-07,12.667191153393091,0.24287925985439576,2.567037736680927,0.010257144909914688,1.1754024622762074,1.1544079453563223,782,100,0.3540004026574978,0.019535934318059403,0.31538566408735036,0.3905786724618178
exp_spline,48000.0,48600.0,48300.0,990,0.33687954167799783,0.018654327720964665,1.0941487562313037,True,3.156933822297317,1282.7527926712125,0.33688,7.80e-04,False,1.0253178645845424,1.5245425766720533,0.07927906762788653,7.362732541666165e-06,39.87038004362826,1.7858783891855257e-05,3.3864313328854108,0.0007080799438704517,1.1415216480803436,1.1415189861017765,956,100,0.3362972745266565,0.01841174882514552,0.30298539684403775,0.3676676757471415
exp_spline,48300.0,48900.0,48600.0,782,0.24567018055730125,0.01789326697043157,0.9831431980069821,True,3.496736019127074,3053.9441189462163,0.24567,3.27e-04,False,0.5080748953367448,1.24314981000758,0.0811245188122639,6.339098887301222e-05,34.5480793920887,0.00014908502579118651,2.8320021541959974,0.004625753702774159,1.119234425922687,1.1135127678337056,936,100,0.24825204456313657,0.016800934348422527,0.21834869998075243,0.2777851298071731
exp_spline,48600.0,49200.0,48900.0,956,0.28582836833525577,0.01757073840135538,1.1379134664524921,True,2.8948651399710235,1154.1646902923892,0.28583,8.66e-04,False,0.6197119476017496,1.1538836897664948,0.07255015749449811,8.039058498866806e-05,48.36114929335698,5.331834150623744e-07,3.835271448379976,0.00012542569294557275,1.003371619771382,0.989761900769686,777,100,0.2841023750757121,0.016072789736264238,0.2556230989726257,0.31566603639848967
exp_spline,48900.0,49500.0,49200.0,936,0.31194577686331254,0.018628926726037085,1.0733645880932323,True,2.9760047114917434,788.4327463127144,0.31195,1.27e-03,False,0.6501245179370978,1.205438696675652,0.07522329695342608,4.721880923967847e-05,37.663367739260565,4.342797334710252e-05,2.971867112333703,0.002959947683399876,0.903759547904899,0.8579972318442918,658,100,0.3118811401852027,0.017695345564058634,0.27782611985239125,0.3456062905687547
exp_spline,49200.0,49800.0,49500.0,777,0.24052325673705907,0.017882260933406436,0.9835223825255041,True,3.0612488674820924,1335.0467454818092,0.24052,7.49e-04,False,0.26777205550144206,1.009261360349941,0.0785189854286471,0.00012967457631315646,9.745974109974725,0.4630554992489704,1.9933287104572757,0.046225464540509506,0.6294480138774133,0.609624694604636,619,100,0.24247644945165395,0.01896983061090516,0.21035615051973697,0.27812254911683637
exp_spline,49500.0,50100.0,49800.0,658,0.2143269642247612,0.018392337131614495,0.8616214292335109,True,2.9534717539334374,1186.2089616816202,0.21433,8.43e-04,False,-0.0052141775136527865,0.9025105463771763,0.07015427897818133,0.0029221029994234704,18.187751092186332,0.05187793704414576,1.5319271925512195,0.12554040236531477,1.0019333057242301,0.9718230083051868,984,100,0.21528196330274166,0.016490138727450865,0.186867541618779,0.24538507524307743
exp_spline,49800.0,50400.0,50100.0,619,0.28458159491096424,0.022492794133490868,0.7380733217078013,True,2.7821096502569858,133.8288596656428,0.28458,7.47e-03,False,-0.2591404231959443,0.7096839593356059,0.08746538768814202,0.0001435271636222677,13.53472642712595,0.1952910724270897,0.9174779976889391,0.3588922172811543,1.2258198203777082,1.1062111458695552,1170,100,0.28314646941545646,0.024236964521232956,0.23455867889228119,0.3231291735713907
exp_spline,50100.0,50700.0,50400.0,984,0.26264707423750105,0.016679655274660556,1.209258798250498,True,3.106239017353503,915.8743550250138,0.26265,1.09e-03,False,0.5071549258153386,1.0124586839792313,0.10894599181769454,1.259564649520985e-10,43.51457123130926,4.0226270694651525e-06,6.870411391298542,6.4017017845328425e-12,1.3653371329505593,1.3492706672907135,1197,100,0.26314877795937225,0.01650863841683509,0.23312111291664514,0.29278859134086643
exp_spline,50400.0,51000.0,50700.0,1170,0.37174500804754224,0.018388005917392404,1.2250972343072923,True,3.2235557157833012,311.6741237721247,0.37175,3.21e-03,False,0.8539815638320405,1.1861521912563853,0.09819523560782606,2.846415727834631e-10,27.620986822506875,0.002075316275419917,4.500188102751449,6.789335622377998e-06,1.3101913352389976,1.2887100679566168,1502,100,0.3702480061681717,0.018982900195840112,0.32818576880194866,0.40374330057717955
exp_spline,50700.0,51300.0,51000.0,1197,0.4266487647633521,0.019325631233873188,1.1438357142971112,True,2.942136463311555,311.930215019542,0.42665,3.21e-03,False,1.0905238878854513,1.3998798375436246,0.11401175854379009,5.204290477265308e-14,22.431349270621805,0.013051781411642845,3.8897378486389647,0.00010035256973497669,1.086078244271561,1.0845105290248802,1582,100,0.4242532386040682,0.01989374321018561,0.38522462601964236,0.45614092515378557
exp_spline,51000.0,51600.0,51300.0,1502,0.4051971839126036,0.016892492248576245,1.4889897162721157,True,3.0661666249393744,422.99608393127085,0.40520,2.36e-03,False,1.2577965332204304,1.3401733561124967,0.11111583987835053,1.3147638354548372e-16,48.18481693220257,5.742547851539001e-07,3.9771661149021242,6.974144701047552e-05,1.151304326321122,1.1369346182766642,1255,100,0.4008810160110295,0.017418265681503665,0.3615611564255968,0.43163411740792723
exp_spline,51300.0,51900.0,51600.0,1582,0.29067528695133515,0.013796714144559293,1.8702528267383123,True,3.1903179301800577,1462.8421436534013,0.29068,6.84e-04,False,1.1218053255581393,1.1522898324466864,0.08379595043651711,4.114413316005261e-10,169.080987814082,4.298999166636093e-31,5.984420002525155,2.171622878957702e-09,1.3913788275554473,1.394282395011337,1345,100,0.2925993640292136,0.01525396903802703,0.26681434274628474,0.320196568975775
exp_spline,51600.0,52200.0,51900.0,1255,0.27746942217153797,0.01506706036701643,1.511293125291194,True,2.703734279762624,1920.085057725355,0.27747,5.21e-04,False,0.9448612193746344,1.2069000230248963,0.0905059517256791,2.142042703618784e-09,71.30663626609649,2.478621865796612e-11,6.068899729916446,1.2878951941419443e-09,1.143071575012871,1.1412885339238201,1400,100,0.2788491787274936,0.014585108800487714,0.24975609471832919,0.3025536540907056
exp_spline,51900.0,52500.0,52200.0,1345,0.3286431440455179,0.015831816441517203,1.504958285431297,True,3.1422181829978837,1465.4531456889765,0.32864,6.82e-04,False,1.2398939137456797,1.4326742769258864,0.09468414008601872,6.037150135389315e-11,83.61086050241785,9.803511572086147e-14,5.921120615208207,3.1975522859772603e-09,1.193854202306535,1.1944936075528947,1391,100,0.3248666811110061,0.01706178802235216,0.29372699964348287,0.359511241789738
exp_spline,52200.0,52800.0,52500.0,1400,0.2867074355343973,0.014507779769194198,1.6643493170842791,True,3.0665217993296556,1411.0843703270307,0.28671,7.09e-04,False,1.0137452293848916,1.166447368997688,0.09347210533996325,4.269880258458441e-11,111.80245116274934,2.3094294412959797e-19,6.331912846808433,2.421402578737891e-10,1.4273204922807277,1.4327269076549558,1363,100,0.286980097193749,0.015037400903816701,0.26104928558335344,0.31407693149073657
exp_spline,52500.0,53100.0,52800.0,1391,0.323547717067266,0.015455698166959716,1.5682418759323877,True,3.2871805483128917,852.7071997886684,0.32355,1.17e-03,False,1.0574973842041817,1.2166488474968853,0.05886303505634172,0.00012449319491396544,96.24706162395002,3.0638787403084363e-16,4.58859965124004,4.462292814501782e-06,1.12920437072529,1.1280118280060887,1302,100,0.32494102311422507,0.014346085074332228,0.2977114595212787,0.35157504186450805
exp_spline,52800.0,53400.0,53100.0,1363,0.38847982470171055,0.01714347275352393,1.3891699982192742,True,2.785285396017765,638.8032175123363,0.38848,1.57e-03,False,1.3053187644863617,1.4848049880059755,0.0658945344921921,1.371680005139806e-05,41.29086967028678,1.0021612727888053e-05,3.36528330026129,0.0007646510420107996,0.9930140647866308,0.9995344160408597,1398,100,0.3886527972682996,0.015698512969796116,0.3586354806369821,0.41564880988911523
exp_spline,53100.0,53700.0,53400.0,1302,0.32421021010473366,0.016172106160533814,1.4664638440722648,True,3.0178064582739133,679.5468268987381,0.32421,1.47e-03,False,0.9663516524652175,1.1916244849128494,0.06923224934827615,7.170680233551554e-06,73.54582263770791,9.122769664961732e-12,6.321308231110306,2.5935810098305363e-10,1.1155640186062445,1.1084709254747112,1594,100,0.3236145552763146,0.014194527094208981,0.29351194394209745,0.3478233846422903
exp_spline,53400.0,54000.0,53700.0,1398,0.2871149441377172,0.014675638146207681,1.661022180159119,True,2.8163997113333155,917.4244421751599,0.28711,1.09e-03,False,0.9082459973064223,1.062377729728813,0.06947809998693838,2.593577379791365e-06,184.90879062686932,2.2390125739820437e-34,6.229016534386191,4.693722573788035e-10,1.097384877169152,1.0949493322625905,1525,100,0.2863934571007105,0.01486063663051507,0.2598829420522937,0.31353438415054385
exp_spline,53700.0,54300.0,54000.0,1594,0.2966226966373158,0.01387977995846404,1.8686390359366218,True,3.021802480032363,1365.692513570412,0.29662,7.32e-04,False,1.1277960928807707,1.1507238887467568,0.07433691081319777,4.170934475651793e-08,60.071370186675246,3.5133253963130927e-09,6.2014955100772875,5.592911625794864e-10,1.3343451762772771,1.3376399939027346,1467,100,0.29239102564632363,0.012742749244152338,0.26742849621952935,0.3177908820699017
exp_spline,54000.0,54600.0,54300.0,1525,0.2856500881167346,0.013931945749827474,1.8156393593699667,True,2.679016945471893,1540.9065200502919,0.28565,6.49e-04,False,1.0666462937915184,1.1338262599661528,0.09095445541952285,1.9859947123191774e-11,44.87843331576603,2.2873362510146075e-06,6.769565545937521,1.2916968455867507e-11,1.4382631529820349,1.4156324595077159,1942,100,0.2858631041889474,0.012345690547277695,0.2614099103756168,0.30674690098015356
exp_spline,54300.0,54900.0,54600.0,1467,0.3963580366573197,0.016792575840091715,1.475902412362102,True,3.0492364946272006,439.28031787586804,0.39636,2.28e-03,False,1.2889311857506989,1.3948860628238635,0.07959064819981837,1.570371599261232e-08,47.557031868245645,7.476038437497237e-07,4.297199596383516,1.729694357078116e-05,1.3984989446679754,1.3617470770882905,2139,100,0.39815560695308894,0.017336156384510724,0.36450278617093074,0.4269821597350742
exp_spline,54600.0,55200.0,54900.0,1942,0.41693039462758463,0.014950123114112913,1.8872019560551694,True,3.2306646787718205,574.9651828567697,0.41693,1.74e-03,False,1.6687415853515084,1.4941975917163846,0.071241694264433,5.134800222931782e-09,132.7104355911878,1.3066351590942311e-23,5.649020892171551,1.6136424637924106e-08,1.6533028996745547,1.6523737051064713,2040,100,0.4161422473092169,0.015854537424338892,0.3863144346828751,0.4475967990852134
exp_spline,54900.0,55500.0,55200.0,2139,0.407474249435798,0.014127735903247507,2.1123543007613814,True,2.9709388273736046,622.1459244044073,0.40747,1.61e-03,False,1.664758498621616,1.3935944447553568,0.08220666330671621,5.057270777108108e-13,106.66318358965849,2.5077622058527643e-18,7.284413763050974,3.230720538398861e-13,1.5617895459249587,1.5615240892637117,2207,100,0.4071152766263506,0.013327328591464498,0.3851936468119422,0.43499779996553606
exp_spline,55200.0,55800.0,55500.0,2040,0.5061415211400963,0.016123890078590896,1.6791188281236726,True,2.7819848875149673,342.0783993014682,0.50614,2.92e-03,False,1.900942489589498,1.6771670579673823,0.11986235197207767,5.369008965332062e-26,40.37602461366806,1.4546302676869351e-05,6.26928152976574,3.6271780993147856e-10,1.3124649039420175,1.3215812235887832,2351,100,0.5065813694461012,0.014795359363686672,0.4764032602475375,0.5285077209544583
exp_spline,55500.0,56100.0,55800.0,2207,0.4777051052998509,0.015104771244822929,1.9211747210053787,True,3.1048408812949173,400.28993790775513,0.47771,2.50e-03,False,1.889245553967906,1.5867858029273163,0.10960233225318149,1.5192926176925788e-23,43.374663097040035,4.261631021324952e-06,6.224817626386195,4.821164866430566e-10,1.3389603894914568,1.3415880130364142,2176,100,0.4774620312501623,0.015146938670509646,0.4468705312997786,0.5044833337830791
exp_spline,55800.0,56400.0,56100.0,2351,0.3622132590012995,0.012607114461866116,2.49906104681324,True,2.916308703170688,1350.0842487536793,0.36221,7.41e-04,False,1.7661797636396803,1.400513370315757,0.07708041505281446,1.3524480519800087e-12,75.57147029452348,3.682394847321535e-12,7.422851070622489,1.1462564488307757e-13,1.2061158771911886,1.2016597299699703,2840,100,0.35998686881143,0.013637736936708745,0.33360938321680184,0.3875754619224648
exp_spline,56100.0,56700.0,56400.0,2176,0.33964253443090586,0.01266298049238285,2.394896408463822,True,3.0473398740372404,2196.386352771832,0.33964,4.55e-04,False,1.749981828797796,1.4616678760381092,0.07391819774209257,8.730368751757771e-11,59.80637368700419,3.943247336994007e-09,4.649676967602635,3.324553196601737e-06,1.3477145692463617,1.2610608032519952,4313,100,0.33983357451784374,0.012320222265045264,0.3178347858382849,0.3651663503594668
