family,variant,fitter,t0,t1,t_mid,n_events,n,se_n,mu_mean,converged,condition_number,beta_exp,alpha,timescales,edge_window,loglik_per_event,gain_over_poisson_per_event,ks_stat,ks_p,lb_stat,lb_p,dispersion_z,dispersion_p,heldout_gain_over_poisson_per_event,heldout_gain_kernel_only_per_event,heldout_n_events
rounding,"rounded to 0.001 s + jitter, seed 1",mix_const,56400.0,57000.0,56700.0,2840,0.7689068310784478,0.037295966656102374,1.1106295728767483,True,196.05671182886138,,0.00000 0.00000 0.00000 0.11227 0.16257 0.01208 0.15010 0.00000 0.01797 0.04191 0.02957 0.00000 0.24243,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.8386056186882425,1.2839759427491373,0.02536344997814588,0.05089515680081569,15.191199704530716,0.12524499330541944,0.36011413788854435,0.7187617805837732,1.5654900177430326,1.3245566711650731,6265
rounding,"rounded to 0.001 s + jitter, seed 1",mix_const,56700.0,57300.0,57000.0,4313,0.7480512752752322,0.026304352017522212,1.8136037958312086,True,267.3510642594147,,0.00000 0.00000 0.00000 0.08908 0.21258 0.00000 0.16624 0.03984 0.02939 0.02733 0.06894 0.00000 0.11464,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,2.409080690537375,1.4366213491056785,0.011541398759361443,0.609547329544821,114.61092736153475,6.251191173640479e-20,-0.6722579745282795,0.501419478977286,,,0
rounding,"rounded to 0.001 s + jitter, seed 1",mix_const,57000.0,57600.0,57300.0,6265,0.9382782907823655,0.02322395786511064,0.8425607491854148,True,91.61304309830135,,0.00081 0.00000 0.00000 0.10989 0.18722 0.00000 0.17108 0.05337 0.04074 0.00000 0.12258 0.00000 0.25259,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,2.6838704644991775,1.3380662523851554,0.011853691552588835,0.3394897387161203,114.95946105014305,5.314462850059738e-20,-0.23265409118995697,0.8160300208982552,,,0
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,34200.0,34800.0,34500.0,2800,0.5637318862978772,0.028899841620379417,2.036968999861591,True,308.345106707067,,0.00000 0.00000 0.00000 0.05802 0.13015 0.00000 0.19673 0.00020 0.02597 0.07170 0.08098 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.4203630405207708,0.8799179995736217,0.01763593606042918,0.3445421274566929,10.286772503407551,0.4157043110523194,0.4727988460807641,0.6363566974129767,1.1113228721575095,1.1066338667541846,2441
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,34500.0,35100.0,34800.0,2415,0.5713969619471699,0.06400617067047917,1.723503363471826,True,94.83126281564867,,0.00000 0.00000 0.00000 0.06811 0.12330 0.00000 0.15703 0.03907 0.00000 0.15715 0.00000 0.00000 0.02674,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.3361208011587946,0.9435958902882676,0.017074975094115513,0.47681596300477014,13.430027180151594,0.20061204586131198,1.1689736932265253,0.2424142304814354,1.046809570606585,1.0463572599454474,2317
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,34800.0,35400.0,35100.0,2441,0.6529639872885574,0.058730879389631487,1.412775071474306,True,92.63644130547625,,0.00000 0.00000 0.00000 0.08839 0.14724 0.00177 0.13804 0.00000 0.10267 0.04443 0.00000 0.00000 0.13043,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,True,1.5206532418273586,1.1174198266505448,0.025341167383353125,0.08551302573165553,18.68779207284219,0.04441214259984418,2.703395549164348,0.006863501566225683,1.3032934506246607,1.2410914012952963,3575
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,35100.0,35700.0,35400.0,2317,0.5016982336869523,0.02918440037787299,1.924269764875769,True,18.36294099550803,,0.00000 0.00000 0.00000 0.03634 0.19019 0.00000 0.15696 0.00000 0.07696 0.00000 0.04125 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.4076662276351664,1.0565673584189366,0.022911728311835522,0.1728328895832627,17.06038572381708,0.07303843121117012,2.3606781632440756,0.018241553740655336,1.4110795496606734,1.179988229086463,5373
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,35400.0,36000.0,35700.0,3575,0.6708943560327746,0.04857577921314769,1.9606466412804848,True,345.66559955215035,,0.00000 0.00000 0.00000 0.07543 0.20682 0.00000 0.15644 0.00000 0.05663 0.07309 0.00000 0.08402 0.01847,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.039258236720011,1.2544674368080493,0.02447439463750145,0.027152140038047,23.28798977722392,0.009732050614678385,2.795446870652822,0.005182801984336607,1.2609379163997199,1.1717535693796848,5736
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,35700.0,36300.0,36000.0,5373,0.7864762883504841,0.037895708596040724,1.9273853707443274,True,1567.5046901429023,,0.00000 0.00000 0.00000 0.13225 0.18099 0.00000 0.15108 0.00000 0.09029 0.04270 0.03066 0.03137 0.12714,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.4045218932257186,1.2123098577130438,0.019484127862674172,0.033388595167729185,12.456248475708785,0.255680822244613,2.7016578131599878,0.006899472909717714,1.2126046031952047,1.1968245539080167,4495
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,36000.0,36600.0,36300.0,5736,0.7697625730159101,0.02520273198892089,2.2132396879118605,True,160.38083569755258,,0.00000 0.00000 0.00000 0.15603 0.14805 0.00000 0.16722 0.00000 0.09644 0.00000 0.04879 0.15323 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.43958172800397,1.18199400094066,0.01905663694744064,0.030627538001912646,9.979606156523012,0.44228433283040247,2.142515816100153,0.03215199733852431,1.2579502359257242,1.1558381582969495,3717
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,36300.0,36900.0,36600.0,4495,0.7576808178500235,0.03466544880395595,1.8064683089266664,True,680.4943812233123,,0.00000 0.00000 0.00000 0.14814 0.13290 0.00000 0.16824 0.02122 0.05744 0.00000 0.08986 0.07973 0.06014,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.2154414105111093,1.2016501188215354,0.02118353933347572,0.03489615544964464,3.5887774294401797,0.9639976539960512,1.9164371394222859,0.055309477291557,1.3743234432699165,1.3653013426490734,3857
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,36600.0,37200.0,36900.0,3717,0.7424043199055487,0.03150495397193405,1.5845772823613682,True,711.2318579497044,,0.00000 0.00000 0.00000 0.12839 0.13999 0.00000 0.16628 0.00939 0.04781 0.02272 0.07524 0.15260 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9833797297481857,1.15963721466708,0.02129862795387194,0.06764192058155949,5.630622147228024,0.8452837384379412,1.815771596869387,0.06940541598364171,1.3925103918019703,1.3925214051167925,3500
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,36900.0,37500.0,37200.0,3857,0.7405423361362743,0.031197445752809874,1.67131328022721,True,127.7674532156831,,0.00000 0.00000 0.00000 0.15733 0.13988 0.00000 0.17260 0.00000 0.08052 0.00000 0.06919 0.12103 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.2307216042559186,1.3700063012638368,0.021171914282380855,0.062104041310471536,11.95795209899202,0.28788047162217817,1.8212493852830791,0.06856895652572062,1.1569550921048057,1.1337275689061879,3131
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,37200.0,37800.0,37500.0,3500,0.7015353687742957,0.03153324274588534,1.741657093398608,True,149.20893483212717,,0.00000 0.00000 0.00000 0.12681 0.16966 0.00000 0.18338 0.00231 0.06982 0.00000 0.06883 0.08073 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,2.160449521888374,1.3968609296270156,0.025096066682895102,0.023930260692268206,31.064442672411676,0.0005725181488154005,1.6070637044389966,0.10804039426501265,1.1295619485257713,1.0450617416415775,2371
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,37500.0,38100.0,37800.0,3131,0.6469626095508653,0.05595534551116448,1.8389496539964056,True,826.1237736358956,,0.00000 0.00000 0.00000 0.08623 0.16310 0.01457 0.17362 0.00000 0.04945 0.00000 0.07235 0.06403 0.02362,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.7946990895920756,1.1425210234818164,0.020574161659278056,0.13922713069201942,16.337796269405302,0.09036231247543612,0.18305999505693527,0.8547509446173795,1.095563116650496,1.0543559047589606,2334
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,37800.0,38400.0,38100.0,2371,0.6340378974818341,0.040800866978128195,1.4433626485271347,True,30.039040830854994,,0.00000 0.00000 0.00000 0.08769 0.15400 0.00000 0.14819 0.00000 0.04543 0.00000 0.00000 0.19873 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.4363634127021367,1.0622259818528776,0.015813485403772698,0.5879632696529054,10.749547380178504,0.37736064917451884,-0.6620548697232319,0.5079360574314177,1.1012334090159486,1.0842061594610783,2876
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,38100.0,38700.0,38400.0,2334,0.6639359974208316,0.03933447503218257,1.308780970590398,True,56.75721678910032,,0.00000 0.00000 0.00000 0.07158 0.16675 0.00000 0.10478 0.05791 0.07852 0.00000 0.00000 0.18440 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.4248061086322434,1.0663969510018885,0.018031224279113522,0.4288185069484085,7.941534282407719,0.6345478615966471,-0.3594181647346014,0.719282287864362,1.3722286606899157,1.3536460937015267,2850
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,38400.0,39000.0,38700.0,2876,0.6739805822260935,0.03399565156905097,1.5615481519717844,True,524.7983546429482,,0.00000 0.00000 0.00000 0.08650 0.14843 0.00000 0.10378 0.10520 0.08116 0.00478 0.03654 0.10758 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.6700650122007914,1.1028389485760004,0.0193853042797153,0.22700077022543608,11.633102646971569,0.31036162876817536,0.2998671942154856,0.7642784586559008,1.5175267998363695,1.5165896958212872,2530
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,38700.0,39300.0,39000.0,2850,0.7043389448574939,0.028620473809306317,1.4015960477084226,True,106.65083119584732,,0.00067 0.00000 0.00000 0.10588 0.15248 0.00000 0.16433 0.05402 0.06282 0.00000 0.07714 0.08699 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9216400629735284,1.3634954449269785,0.013718614183951594,0.6516621804116172,23.02185795826053,0.010666183928317367,-0.02253562201132742,0.982020696952891,1.531528534448725,1.5221273773446085,2443
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,39000.0,39600.0,39300.0,2530,0.7048223504191004,0.029894173018654414,1.2428972618333272,True,99.33818132019616,,0.00228 0.00000 0.00000 0.09978 0.17672 0.00000 0.17315 0.05152 0.04041 0.00000 0.07355 0.08741 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9668407788211628,1.5277958523157433,0.014468629720900295,0.6591287013043712,30.566761476854506,0.000691572379237252,-0.6493762152566991,0.5160952337436788,1.474234835968705,1.4739849657152926,2624
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,39300.0,39900.0,39600.0,2443,0.6699069270506106,0.02995823770151151,1.3451084888402374,True,352.28011062827454,,0.00080 0.00000 0.00000 0.12042 0.15366 0.00000 0.18659 0.04823 0.02848 0.01183 0.05711 0.06279 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9297656739982012,1.525713257956607,0.012563692633023052,0.8305477320621182,21.542840284503246,0.017610688194798666,-0.42065822762614447,0.674004668228361,1.4768139009319823,1.4766405352014693,2548
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,39600.0,40200.0,39900.0,2624,0.6718222370244068,0.04505521278793359,1.4384315013955917,True,619.3726385269068,,0.00000 0.00028 0.00000 0.13376 0.15609 0.00000 0.16480 0.05799 0.00000 0.02481 0.05805 0.07244 0.00361,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.953615091023157,1.4780895961753238,0.0163504195648273,0.47942701317886205,25.90024097836228,0.003876698236257617,0.1454305893122189,0.8843709146120771,1.5226976163493573,1.4728587423001442,1914
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,39900.0,40500.0,40200.0,2548,0.7177586528453523,0.048192281463861,1.1963234725504264,True,405.87668226951195,,0.00000 0.00000 0.00000 0.13286 0.17013 0.00000 0.10767 0.10550 0.00000 0.00000 0.06900 0.02807 0.10454,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9294179967232137,1.483283635247306,0.016981521468894867,0.4495528061508842,40.93537589301996,1.1585325023507406e-05,0.6780324274889428,0.497751132913844,1.2946348413132072,1.145404845375351,1531
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,40200.0,40800.0,40500.0,1914,0.6377236361555529,0.05309483138219085,1.1470175771243802,True,193.16506372492054,,0.00000 0.00000 0.00000 0.11786 0.18396 0.00000 0.08773 0.09111 0.00000 0.01396 0.00000 0.02999 0.11311,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.6425155987349356,1.4824946819381826,0.01206370701927409,0.9401467574650743,46.04606938187992,1.4069374590208852e-06,-0.10655591274633629,0.9151412959084527,1.2441475736316185,1.2214978500206957,1551
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,40500.0,41100.0,40800.0,1531,0.4920339951972888,0.04720866386478385,1.2961415572362094,True,353.811684807419,,0.00000 0.00000 0.00000 0.10156 0.13265 0.03396 0.09824 0.00000 0.04059 0.03888 0.04158 0.00457 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.1009063531430963,1.164159612701559,0.015613119906248918,0.8436750250204963,14.516858153587918,0.15069411924113027,-0.7009204218975111,0.4833526789457252,1.1898556503966315,1.1746846931030515,1858
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,40800.0,41400.0,41100.0,1551,0.5296557620760481,0.029770175910421276,1.2156571090656616,True,58.667206742400765,,0.00000 0.00000 0.00000 0.13934 0.10002 0.00000 0.13547 0.00585 0.06239 0.00000 0.08658 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.1869006609755588,1.2371751530151665,0.014748726537509693,0.8834905244320609,10.50667446417338,0.39721957398727087,-0.7107245619220223,0.4772549360203786,1.0927113942371356,1.0878451681659025,1745
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,41100.0,41700.0,41400.0,1858,0.6262197880865213,0.03758374043286367,1.156987135823042,True,49.97993954364807,,0.00000 0.00000 0.00000 0.13418 0.09632 0.00000 0.13915 0.03980 0.05292 0.00000 0.00000 0.16384 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.33656279423686,1.2062365300792226,0.016969785839430207,0.6519466492166922,14.906803871759571,0.13549674277439708,-0.5345701771341886,0.5929471104785546,1.1209576850541123,1.043994191804931,1263
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,41400.0,42000.0,41700.0,1745,0.6415555229631864,0.04370501165011171,1.0463035622263384,True,108.25799864573499,,0.00000 0.00000 0.00000 0.09436 0.12512 0.00000 0.14810 0.00000 0.06263 0.00000 0.02682 0.18452 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.1767769763695157,1.1091967969491345,0.023953437613869255,0.2651092926951878,17.0316301798926,0.07366700803646822,0.11456235403637237,0.9087920203124888,1.4359842829120428,1.4191514034730761,1390
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,41700.0,42300.0,42000.0,1263,0.5295768628119999,0.0521000622788032,0.9904191904604208,True,55.33105816980511,,0.00000 0.00000 0.00000 0.09537 0.12244 0.00000 0.11956 0.00000 0.01533 0.03394 0.00000 0.14294 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.8003176905854242,1.0560022234510795,0.018204313881318324,0.7895718558506102,7.60597518095642,0.667262890742798,-0.4200128388580757,0.6744760746105585,1.3860713336212267,1.3794748053168424,1429
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,42000.0,42600.0,42300.0,1390,0.5900103003364923,0.05472274087273436,0.9475316024523683,True,121.73217843366015,,0.00000 0.00000 0.00000 0.08880 0.17093 0.00000 0.13851 0.02995 0.04312 0.00000 0.00000 0.08772 0.03097,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.2685826000676883,1.4284532291590972,0.01714022689832173,0.80210369248445,15.71826272122969,0.10798649516577599,0.01998535032169663,0.98405505898253,1.0821600668180642,1.0752848067384495,1237
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,42300.0,42900.0,42600.0,1429,0.611916640433701,0.04967288413264746,0.9241437811573951,True,37.910435334127,,0.00021 0.00000 0.00000 0.10842 0.13333 0.00000 0.11172 0.11247 0.00000 0.00000 0.10403 0.00000 0.04174,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.2693331014948435,1.4015325787811224,0.027492656718492436,0.2260801966872663,18.588577940291273,0.045810469777011725,0.8544150829095141,0.3928750417369612,1.3965919903409905,1.3963576704608047,1393
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,42600.0,43200.0,42900.0,1237,0.4981485526286166,0.03307897065210181,1.0348981963626003,True,18.891529201046218,,0.00318 0.00000 0.00000 0.13345 0.06574 0.00000 0.10559 0.06807 0.00000 0.00000 0.12212 0.00000 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.8203415778038895,1.096826860627548,0.022639130221072945,0.542630907215301,10.814536872804513,0.37214877447139544,-0.5596837172961493,0.5756951905691152,1.8322128450992619,1.7473345702959946,1934
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,42900.0,43500.0,43200.0,1393,0.5784461509986345,0.06252567942260515,0.9789232219798858,True,230.70140442453467,,0.00000 0.00000 0.00000 0.13247 0.13246 0.00000 0.09167 0.07146 0.01103 0.02145 0.00000 0.11231 0.00560,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.2484208387269158,1.4061355201632564,0.02028726310537654,0.6076861864361403,12.546515763389992,0.25014271115020414,0.402495485498354,0.6873194101445008,1.5579571888867858,1.5262466569506403,1833
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,43200.0,43800.0,43500.0,1934,0.7105691219672465,0.04046449743890143,0.9316075283906214,True,136.5236271220459,,0.00000 0.00000 0.00000 0.12223 0.18608 0.01968 0.11221 0.05260 0.05108 0.00000 0.05629 0.00000 0.11040,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.9569034523900777,1.7864874315929842,0.021604096035167053,0.3227644555676281,60.467481144388856,2.9560947732527064e-09,0.9654366538057725,0.3343261500115986,1.2456016980893905,1.1436925829691973,1270
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,43500.0,44100.0,43800.0,1833,0.7017458433308084,0.047789213509838106,0.9131133970286569,True,344.98322584984885,,0.00000 0.00000 0.00000 0.08704 0.18815 0.02057 0.10022 0.05896 0.04314 0.00000 0.05074 0.02600 0.12693,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,1.6529494214032072,1.5361698287796488,0.019598290802929852,0.476113057286658,64.67018533038714,4.686818874338478e-10,0.1259267565150235,0.8997899026296305,1.413592743695422,1.2598868688201605,1086
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,43800.0,44400.0,44100.0,1270,0.5026060317755637,0.051304963062665104,1.053094107095454,True,124.4872256880213,,0.00000 0.00043 0.00000 0.08379 0.15933 0.00000 0.07235 0.05715 0.00562 0.00000 0.05383 0.07012 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.9234332489782917,1.1735907247418012,0.014114122511206029,0.9589020570751241,17.77675089704935,0.05884834925633054,-0.3059531039440025,0.7596403522294028,1.0380371811322202,0.9757626202637534,849
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,44100.0,44700.0,44400.0,1086,0.5070318317607126,0.06270498547600009,0.8912549522594087,True,153.88947296502315,,0.00000 0.00000 0.00000 0.10594 0.11036 0.00000 0.14559 0.00000 0.01779 0.07833 0.00000 0.01551 0.03353,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.870144943582749,1.2768180983050148,0.01927312249028512,0.8071631096946182,27.38529393783438,0.002262558757760558,-0.9121581136702256,0.3616854899825299,1.3259951872209794,1.3127326359576101,885
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,44400.0,45000.0,44700.0,849,0.45241673175438823,0.04639790936051261,0.7742215796419679,True,100.56567038040555,,0.00027 0.00000 0.00000 0.03894 0.12416 0.00000 0.11887 0.02547 0.08076 0.00171 0.00000 0.06224 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.3538709333571552,1.0067414022619543,0.02105121108586594,0.8381935831070846,11.877951522647233,0.29330782262995153,-1.0375725910811846,0.29946908391083427,1.3805946284907886,1.3649810118169148,1021
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,44700.0,45300.0,45000.0,885,0.4810704615661694,0.044095861062840754,0.7655419479822126,True,133.40038192058367,,0.00581 0.00000 0.00000 0.02085 0.23500 0.00995 0.04071 0.06377 0.03289 0.00000 0.03524 0.03684 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.7246596359602427,1.3360016461684594,0.019491320239842902,0.8830956217261698,15.476702841490319,0.11562444070785477,-0.9331569039269361,0.3507389622373782,1.1927095234679512,1.1926152312353555,934
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,45000.0,45600.0,45300.0,1021,0.5348135523899801,0.04342001952552056,0.7919017726918045,True,85.2932320105635,,0.00000 0.00000 0.00000 0.07676 0.18477 0.00000 0.08972 0.05222 0.03215 0.00000 0.02594 0.07325 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.9226636043982076,1.3910554414496885,0.020145806837190527,0.7937999870071399,20.893539873310793,0.021848272674953036,-0.7281853928889831,0.46650010630991123,1.3169651091918628,1.3105586442261745,1180
rounding,"rounded to 0.001 s + jitter, seed 1",mix_spline,45300.0,45900.0,45600.0,934,0.4731838979373078,0.05013402188698379,0.8205593196904573,True,16.743332572181757,,0.00000 0.00000 0.00000 0.11839 0.11884 0.00000 0.06288 0.08766 0.00000 0.00000 0.00000 0.08542 0.00000,1.00e-05 3.16e-05 1.00e-04 3.16e-04 1.00e-03 3.16e-03 1.00e-02 3.16e-02 1.00e-01 3.16e-01 1.00e+00 3.16e+00 1.00e+01,False,0.6571139928182048,1.2145672098055085,0.029787176851060027,0.3713526746415383,10.56006156780258,0.3928033483422186,0.12194393142873307,0.9029434229787846,1.2925927888178546,1.245061459428117,1345
